2022 bis einschließlich Juli,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,,,,,,,
Datum Versammlung,Versammlungsbeginn,Versammlungsende,Örtlichkeit (ink. AKG + SKG),Stationär / sfv,Organisation,Thema,TN-Zahl
2022-07-09 00:00:00,12.00,14.00,"Corneliusbrücke, südliche Fahrspur und Linksabbiegerspur",stationär,isarlust e.V.,Öffnung der Corneliusbrücke als Fuß- und Radverkehrsbrücke,200
2022-07-09 00:00:00,14.00,16.00,Lottlisa-Behling-Weg – P+R Oberwiesenfeld,sfv,,Gegen Impfzwang bei Pflegekräften und Soldaten sowie zwangsfinanzierte Medienpropaganda,80 Personen in 40 Kfz
2022-07-09 00:00:00,17.30,19.00,Pasinger Bahnhofsplatz öffentliche Gehwegfläche zwischen MVG Radstation und Kiosk,stationär,,Protest gegen derzeitige Menschenrechtsverletzungen in Sri Lanka,40-50
2022-07-09 00:00:00,12.00,14.00,Brundageplatz,stationär,,Zurück zum Glauben Zurück zu Gott,10
2022-07-10 00:00:00,10.00,16.00,Ottobrunner Str. 10 – Albert-Schweitzer-Str. 78,sfv,Campus di Monaco,"Unser Boot ist niemals voll; Bootsparade für Vielfalt und einem friedlichen Zusammenleben. Bunter Umzug mit Nachbar*innen, Schüler*innen, Lehrer*innen und der Elternschaft nach Neuperlach",250
2022-07-10 00:00:00,16.00,20.00,Theresienwiese – Marienplatz,sfv,BKZ Fedzi e.V.,Gedenken der Opfer des Genozids in Srebrenica,500
2022-07-10 00:00:00,15.00,17.00,"Corneliusbrücke, südliche Fahrspur und Linksabbiegerspur",stationär,isarlust e.V.,Öffnung der Corneliusbrücke als Fuß- und Radverkehrsbrücke,200
2022-07-12 00:00:00,10.15,11.45,Karlsplatz bis Marienplatz (Fahrradkorso),sfv,Handiclapped-Kultur Barrierefrei e. V.,Fahrradtour für Inklusion für Menschen mit Behinderung.,100
2022-07-12 00:00:00,18.00,20.45,Marienplatz,stationär,Anonymous for the voiceles,Activists for the Victims,5-20
2022-07-12 00:00:00,18.00,19.00,Valleystr. (zw. Implerstr / Reuthberger Str.),stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-13 00:00:00,12.00,20.00,Marienplatz  ,stationär,IGFM AG München,Forderung nach Demokratie und Einhaltung der Menschenrechte in Katar und der ganzen Welt. Meinung- und Pressefreiheit in katar; Respekt vor Menschenrechten katarischer Bürger in der BRD. Fußball WM 2022 nur mit Menschenrechten; Keine Gewalt an Frauen; Ende d. Terrorfinanzier d. Katar,40-50
2022-07-13 00:00:00,17.00,18:30:00,Baaderstraße 59,stationär,DGB München,Bürgersprechstunde mit Daniel Föst un der FDP zum Vorkaufsrecht,100
2022-07-13 00:00:00,18.00,21.30,Mariahilfplatz – Mariahilfplatz,sfv,München steht auf,Wir laufen für die Versammlungsfreiheit und Selbstbestimmung Für Frieden Kein Krieg,1000
2022-07-13 00:00:00,18.30,21.00,Säbener Str. 49,stationär,,Neubebauung des Ärztehaus am Candidplatz,50
2022-07-13 00:00:00,14.00,16.00,Sendlinger Str. 8,stationär,Verein für vedische Kultur e.V.,Veganismus,10
2022-07-14 00:00:00,1900-01-01 12:45:00,1900-01-01 15:45:00,Kistlerhoferstr. 60 ggü. Chin. Konsulat,stationär,,"Beendigung der 21 Jahre Folter, …",5
2022-07-14 00:00:00,16.00,19.00,Hopfenstraße (vor BR Hochhaus) auf öffentlicher Gehwegfläche bzw. Verkehrsfläche,stationär,,Mahnwache zum 233. Jubiläum des Sturms auf die Bastille für Multipolare Ausgewogene Staatsferne Medien Aktionsbündnis www.Leuchtturm ARD.de,5-1.000
2022-07-15 00:00:00,17.00,19.30,OPL bis OPL,sfv,Parents for Future,Klimaschutz,2000
2022-07-15 00:00:00,18.00,21.00,KPS bis MPL,sfv,,TINQmarch – Sichtbarkeit für trans*nichtbinäre und genderqueere Menschen,750
2022-07-15 00:00:00,16.00,22.00,Nordhaideplatz,stationär,Die Linke,Stadtplanung/Mobilität in München Nord,30
2022-07-15 00:00:00,15.00,18.00,Thomas-Dehler-Str. 10-12,stationär,Bündnis Social Peace,"Soziale Gerechtigkeit, Inflation",10
2022-07-15 00:00:00,18.00,19.00,Oertlplatz,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-15 00:00:00,17:20:00,19:00:00,Hans-Mielich-Platz,stationär,,Candidplatz für alle,50
2022-07-16 00:00:00,14.00,20.00,Königsplatz – Königsplatz,sfV,München steht auf,Wir wollen Frieden,3000
2022-07-16 00:00:00,12.00,15/17 Uhr,Mariahilfplatz bis Tal,sfv,Rosa Liste e.V.,Christopher Street Day 2022,10000
2022-07-16 00:00:00,14.00,16.30,Rotkreuzplatz,stationär,,Info`s auf d`Straß,20
2022-07-16 00:00:00,15.00,18.00,?,stationär,Active Love,Active Love,10
2022-07-16 00:00:00,16.00,22.00,Stephansplatz,stationär,Die Linke,Zukunft der Mobilität in München,30
2022-07-16 00:00:00,1900-01-02 11:45:00,1900-01-02 16:45:00,Pasinger Bahnhofsplatz 9,stationär,,Beendigung der Verfolgung und des Organraubs,30
2022-07-16 00:00:00,10.00,14.00,Professor-Huber-Platz,stationär,,Stoppt Tiertransporte,10
2022-07-16 00:00:00,11.15,15.00,noch offen,stationär,,Gegen die aktive Verdrängung christlicher Werte aus der Gesellschaft und Bildung,5
2022-07-17 00:00:00,16.00,22.00,Weißenburgerplatz,stationär,Die Linke,Miete und Wohnen in München Ost,30
2022-07-17 00:00:00,12.00,20.00,THW bis THW,sfv,,FÜR eine Freie Impfentscheidung und GEGEN Regierungsfaschismus,10-20
2022-07-18 00:00:00,18.00,19.00,Marienplatz,stationär,,Aktiver Widerstand gegen Weltkriegsgefahr und gegen Sozialabbau! Gegen Nazipropaganda!,20-30
2022-07-18 00:00:00,18.30,19.30,Elisabeth-Mann-Borghese-Str. Ecke Heinrich Böll Str.,stationär,isarlust e.V.,Kulturlieferdienst,120-150
2022-07-19 00:00:00,17.30,18.30,Isabellastraße nördlich Georgenstraße,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-19 00:00:00,19.00,20.00,Isabellastraße südlich Georgenstraße,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-19 00:00:00,19.00,20.00,Hohenzollernplatz,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-20 00:00:00,1900-01-02 12:45:00,1900-01-02 15:45:00,Kistlerhoferstr. 60 ggü. Chin. Konsulat,stationär,,"Beendigung der 21 Jahre Folter, …",5
2022-07-20 00:00:00,18.00,21.30,südliche Auffahrtsallee – südliche Auffahrtsallee,sfv,München steht auf,Wir laufen für den Frieden – kein Krieg,1000
2022-07-20 00:00:00,14.00,16.00,Sendlinger Str. 8,stationär,Verein für vedische Kultur e.V.,Veganismus,10
2022-07-20 00:00:00,19.00,19.30,Wittelsbacher Platz,stationär,AfD-Bezirksverband Oberbayern,"Kranzniederlegung in Erinnerung an des Jahrestag des Attentats auf Adolf Hitler am 20. Juli 1944 und in Gedenken an den Deutschen Widerstand gegen das NS-Regime. „Für freiheitlich-konservative Werte, gegen Nationalsozialismus“",20
2022-07-21 00:00:00,0.00,23.59,Marienplatz,stationär,Condrobs e.V.,Gedenktag für verstorbene Drogengebraucher*innen 2022,150
2022-07-22 00:00:00,13.00,14.00,Stachus,stationär,Frauen in Schwarz,Mahnwache der Frauen in Schwarz,8-15
2022-07-22 00:00:00,15.00,19.00,NS-Dokuzentrum bis Hanauer Str. 77 Denkmal,sfv,,Gedenken der Opfer des OEZ Attentat,500
2022-07-22 00:00:00,18.00,20.00,Marienplatz,stationär,,Gemeinsam für den frieden,20-50
2022-07-22 00:00:00,14.00,16.30,Odeonsplatz – Nymphenburger Str. 16,sfv,,Trauermarsch: München erinnern! Wir trauern um die Ermordeten des Anschlags am OEZ,500
2022-07-22 00:00:00,18.00,20.00,Stachus,stationär,,Gemeinsam Gegen Krieg,
2022-07-22 00:00:00,19.00,20.00,Oberanger/Schmidstraße 2 beim Kurt-Eisner-Denkmal,stationär,,Gedenken der Opfer des Attentats am 22.07.2011 in Utoya und Oslo,
2022-07-22 00:00:00,16.30,17.30,Degenfeld-/Unertl-/Ansprengerstr.,stationär,,"Nachverdichtung, Baumbestand erhalten, Stadterhitzung vermeiden, Menschenkette",80
2022-07-22 00:00:00,19:15:00,20:30:00,Karolinenplatz 3,stationär,Frauen in Schwarz,Verhandeln statt schießen!,ca. 20-30
2022-07-22 00:00:00,16.30,18.30,Tegernseer Platz 7 Gehweg vor der Post,stationär,DKP,Stopp Energiepreise!,6
2022-07-22 00:00:00,18.00,20.30,Karlsplatz bis Karolinenplatz,sfv,,Gemeinsam Gegen Krieg,200
2022-07-23 00:00:00,18.00,20.45,Neuhauser Str. Höhe Fischereimuseum,stationär,Anonymous for the voiceles,Activists for the Victims,5-20
2022-07-23 00:00:00,14.00,17.00,Odeonsplatz,stationär,Soapbox Science,Öffentliches Outreach-Programm; Förderung und Sichtbarmachung von Wissenschaftlerinnen + ihrer Forschungsprojekte; je vier Wissenschaftlerinnen werden pro Stunde auf einer Seifenkiste einen Vortrag halten,200
2022-07-23 00:00:00,14.00,17.00,Max-Joseph-Pl.,stationär,,Info`s auf d`Straß,20
2022-07-23 00:00:00,15.00,22.00,Marienplatz – Marienplatz,sfv,,Slutwalk München – gegen sexualisierte Gewalt und für sexuelle Selbstbestimmung,700
2022-07-23 00:00:00,15.00,18.00,Sendlinger Str. 8,stationär,Active Love,Active Love,10
2022-07-23 00:00:00,10.00,12.00,Odeonsplatz bis Theresienwiese,Fahrraddemo,ADFC München,Altstadt-Radlring-Demo,1000-2000
2022-07-23 00:00:00,1900-01-03 11:45:00,1900-01-03 16:45:00,Karlspl.,stationär,,Beendigung der Verfolgung und des Organraubs,30
2022-07-23 00:00:00,15.00,16.00,Hermann-Weinhauser-Straße auf der öffentlichen Verkehrsfläche,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-23 00:00:00,14.00,16.00,Theresienwiese – P+R Ramersdorf-Perlach,Autokorso,,"Kein Impfzwang für Pflege und Soldaten, keine Medienpropaganda, keine Waffenlieferung „Frieden schaffen ohne Waffen!“",150 Personen in ca. 50 KFZ
2022-07-23 00:00:00,14.15,18.30,Rindermarkt,stationär,,"Religion, Freiheit, Christliche Werte",10-15
2022-07-23 00:00:00,12.00,14.00,Carl-Orff-Bogen,stationär,,Zurück zum Glauben Zurück zu Gott,50
2022-07-23 00:00:00,09.30,10.30,Karlsplatz,stationär,,Standkundgebung von FFF Mobiaktion zum Klimastreik am 23.09.2022,5
2022-07-23 00:00:00,12.30,13.30,Fraunbergplatz,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-23 00:00:00,10.30,12.30,Giesinger Bahnhofplatz 2,stationär,Internationalistisches Bündnis,Wie verhindern wir den Krieg?,4-5
2022-07-24 00:00:00,17.00,19.30,Marienplatz,stationär,,Demo wg. türkischer Angriffe im Nordirak,30-40
2022-07-25 00:00:00,18.00,19.00,Amalienstraße zwischen Theresien- und Schellingstr. Auf der öffentlichen Verkehrsfläche,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-25 00:00:00,18.00,20.00,Marienplatz,stationär,VOLT Bayern,Demo gegen den die undemokratische Ernennung und für die Beibehaltung der Direktwahl von Mitgliedern des Migrationsbeirats,150
2022-07-25 00:00:00,10.00,13.00,St.-Pauls-Platz – St.-Pauls-Platz,sfv,Helfer Deutschland e. V.,Gebet für die von vorgeburtlicher Tötung bedrohte Menschen,20-25
2022-07-26 00:00:00,18.00,20.45,Marienplatz,stationär,Anonymous for the voiceles,Activists for the Victims,5-20
2022-07-26 00:00:00,18.00,19.00,August-Exter-Str.,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-27 00:00:00,8.00,10.00,Marienplatz,stationär,Volt Bayern,Demo gegen den die undemokratische Ernennung und für die Beibehaltung der Direktwahl von Mitgliedern des Migrationsbeirats,150
2022-07-27 00:00:00,18.00,20.25,südliche Auffahrtsallee – Rotkreuzplatz,sfv,München steht auf,Wir laufen für die Versammlungsfreiheit und Selbstbestimmung Für Frieden Kein Krieg,1000
2022-07-27 00:00:00,14.00,19.00,Marienplatz,stationär,Bürgerbewegung Pax Europa,Aufklärung über den Politischen Islam,20
2022-07-27 00:00:00,14.00,16.00,Sendlinger Str. 8,stationär,Verein für vedische Kultur e.V.,Veganismus,10
2022-07-27 00:00:00,10.30,11.30,Marienplatz,stationär,BUND Naturschutz in Bayern e.V. - Kreisgruppe München,Steckbetrieb für Isar II,50
2022-07-28 00:00:00,1900-01-03 12:45:00,1900-01-03 15:45:00,Kistlerhoferstr. 60 ggü. Chin. Konsulat,stationär,,"Beendigung der 21 Jahre Folter, …",5
2022-07-28 00:00:00,17.00,20.00,Karlspl.,stationär,GIM e.V.,Bekämpfung Antisemitismus Speakers`Corner Antisemitismus Nein Danke!,5
2022-07-28 00:00:00,18.00,19.00,Sankt Quirinplatz,stationär,isarlust e.V.,Kulturlieferdienst,100-120
2022-07-28 00:00:00,15.00,20.00,Sendlinger Str. 8,stationär,,Kritik an der aktiven Verdrängung christlicher Werte aus der Gesellschaft,15
2022-07-28 00:00:00,18.00,19.00,Hopfenstraße (vor BR Hochhaus) auf öffentlicher Gehwegfläche bzw. Verkehrsfläche,stationär,,Mahnwache für Multipolare Ausgewogene Staatsferne Medien,5-20
2022-07-28 00:00:00,18.00,19.00,Paul-Heyse-Str. 2-4,stationär,,Mahnwache für Multipolare Ausgewogene Staatsferne Medien,5-20
2022-07-29 00:00:00,17.00,19.00,"Platz zwischen Waltherstraße, Taxistand, Häberl- und Lindwurmstraße beim Goetheplatz",stationär,,"Für unkomerzielle selbstorganisierte Proberäume in München, gegen faschimus, rassimus und homophobie (wörtlich übernommen)",50
2022-07-29 00:00:00,09.30,13.30,Karlsplatz,stationär,,Kritik an der aktiven Verdrängung christlicher Werte aus der Gesellschaft,15
2022-07-30 00:00:00,13.00,16.00,Sendlinger Str. 8,stationär,,Bilder von unschuldigen Menschen,20
2022-07-30 00:00:00,14.00,17.00,Münchner Freiheit,stationär,,Info`s auf d`Straß,20
2022-07-30 00:00:00,1900-01-04 11:45:00,1900-01-04 16:45:00,Max-Joseph-Pl.,stationär,,Beendigung der Verfolgung und des Organraubs,30
2022-07-30 00:00:00,18.00,20.00,Stachus,stationär,,Gemeinsam Gegen Krieg,
2022-07-30 00:00:00,14.30,16.30,Karlsplatz,stationär,Conscious Planet,Rette den Boden: Eine internationale Bewegung um Politiker zu motivieren 3-6 % organischen Anteil auf Landwirtschaftsflächen in die Gesetzgebung miteinzubauen.,8
2022-07-30 00:00:00,17.00,20.00,Parkplatz am Ostpark beim Eislaufzentrum - Parkplatz am Ostpark beim Eislaufzentrum -,Autokorso,,Beendigung der Verfolgung und des Organraubs,17
2022-07-30 00:00:00,14.00,16.00,Sendlinger Str. 19,stationär,Amnesty International,Freilassung politischer Gefangener in den Vereinigten Arabischen Emiraten,4-10
2022-07-30 00:00:00,11.00,19.30,Isartor-Hohenzollernplatz,sfv,Verein für vedische Kultur e.V.,Go Vegetarian,150-200
2022-07-30 00:00:00,14.00,16.00,Karl-Stützel-Platz,stationär,,Zurück zum Glauben Zurück zu Gott,15-30
2022-07-31 00:00:00,17.30,18.30,Europaplatz,stationär,Amnesty International,Mahnwache zu Menschenrechten in Russland und zur Invasion in die Ukraine,10-15
2022-07-31 00:00:00,12.00,13.00,Leopoldstraße 36 auf der öffentlichen Gehwegfläche,stationär,Grundeinkommen München e.V.,Das bedingungslose Grundeinkommen,12
02.03.2022-10.04.2022,07.15,18.45,Hans-Stütze-Straße 20,stationär,,40 Tage für das Leben – Gebetsaktion (Bescheid bis 09.03.2022 erlassen),2-10
02.05.2022-16.05.2022,20.00,20.00,Georg-Freundorfer-Platz,stationär,,Stop Deportation nach Sierra Leone und überall,100
03.-05.05.22,12.00,18.00,Marienplatz,stationär,,Hendl-Sauerei,5 – 20
03.01.22-10.01.2022,20.00,20.00,Königsplatz,stationär,,Stop Deportation nach Sierra Leone und überall,100
03.03.2022 -04.03.2022,20.00,17.00,Zenettistraße 10,stationär,,Friedliche Mahnwache für die Tiere,10-15
04.04.2022-18.04.2022,20.00,20.00,Georg-Freundorfer-Platz,stationär,,Stop Deportation nach Sierra Leone und überall,100
06.06.2022-28.06.2022,14.00,20.00,Georg-Freundorfer-Platz,stationär,,Stop Deportation nach Sierra Leone und überall,100
07.02.2022-21.02.2022,20.00,20.00,Georg-Freundorfer-Platz,stationär,,Stop Deportation nach Sierra Leone und überall,100
07.03.2022-21.03.2022,20.00,20.00,Georg-Freundorfer-Platz,stationär,,Stop Deportation nach Sierra Leone und überall,100
10. - 24.01.2022,2022-01-24 00:00:00,20.00,Königsplatz,stationär,,Stop Deportation nach Sierra Leone und überall,100
11.04.22 – 14.04.22,07.00,14.00,Gegenüberliegende Straßenseite von Königinstr. 28 (Allianz) in vorgesehenen Parkbuchten,stationär,,Unfall Opfer vor fast 13 Jahren bis heute noch nicht entschäckt,2
13.07.2022-15.07.2022,14.00,16.00,Wittelsbacher Platz,stationär,GEW Bayern,"Bildungscampp gegen aktuelle Bildungsmisere in Bayern, öffentliches Klassenzimmer im öffentlichen Raum mit Unterrichtsstunden und Gesprächsstunden",50
16.05.2022-30.05.2022,20.00,20.00,Georg-Freundorfer-Platz,stationär,,Stop Deportation nach Sierra Leone und überall,100
16.06.2022 – 21.06.2022,16.30,23.59,Geschwister-Scholl-Platz,stationär,,Bildungscamp 1976-2022 June 16 Week In memory of Soweto Aufstand Global solidarity München,100
18.04.2022-02.05.2022,20.00,20.00,Georg-Freundorfer-Platz,stationär,,Stop Deportation nach Sierra Leone und überall,100
21.02.2022-07.03.2022,20.00,20.00,Georg-Freundorfer-Platz,stationär,,Stop Deportation nach Sierra Leone und überall,100
21.03.2022-04.04.2022,20.00,20.00,Georg-Freundorfer-Platz,stationär,,Stop Deportation nach Sierra Leone und überall,100
24. - 26.01.2022,20.00,15.00,Königsplatz,stationär,,Stop Deportation nach Sierra Leone und überall,100
26. - 31.01.2022,15.00,20.00,Josephsplatz,stationär,,Stop Deportation nach Sierra Leone und überall,100
26.05.2022-27.05.2022,19.30,17.00,Zenettistraße 10 beim Schlachthof,stationär,,Friedliche Mahnwache für die Tiere,10-15
28.06.2022-27.07.2022,20.00,20.00,Georg-Freundorfer-Platz,stationär,,Stop Deportation nach Sierra Leone und überall,50
30.05.2022-06.06.2022,20.00,14.00,Georg-Freundorfer-Platz,stationär,,Stop Deportation nach Sierra Leone und überall,100
31.01. - 07.02.2022,15.00,20.00,Georg-Freundorfer-Platz,stationär,,Stop Deportation nach Sierra Leone und überall,100
noch offen,13.00,17.30,Odeonsplatz – Odeonsplatz,Menschenkette,,Gegen die NATO-Kriegstagung,unbekannt
,07.30,08.00,Hochstr. 29-31,stationär,,Bewusstsein schaffen,3-10
