"Tabelle Übersicht Versammlungen 2022 (Kundgebungen und Demonstrationszüge)
Datum             KW     Beginn Uhr Ende Uh  Thema                                                                Demonstrationszug                                             Kundgebungsort                                                Min. Teilnah Max. Teilnehm Absage",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
2022-02-07 00:00:00,,,6,18:00,,,"20:00 Gegen Sozialabbau, Umweltzerstörung und Kriegsgefahr, gegen Rassismus und Faschismus, für internationale Solidarität",,,,,,,,,,,,,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,30,,,,,,,30,,,,,,
2022-02-09 00:00:00,,,6,17:00,,,"20:00 Cube of Truth - Tierrechte/-befreiung, Aufklärung über Tierausbeutung(sindustrie), Abschaffung/Überwindung von Karnismus & Speziesismus, vegane Lebensweise",,,,,,,,,,,,,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,8,,,,,,,20,,,,,,
2022-02-10 00:00:00,,,6,17:00,,,19:00 Tarifrunde SuE,,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,200,,,,,,,200,,,,,,
2022-02-12 00:00:00,,,6,12:30,,,17:30 Eine Gesellschaft im Widerspruch,,,,,,,,,,,,,,,,,,,,,,,Königsplatz - gegenüber Deutsche Bank,,,,,,,,2,,,,,,,10,,,,,,
2022-02-12 00:00:00,,,6,14:00,,,"16:00 Gegen die SiKo, gegen die Augsburger Rüstungsindustrie",,,,,,,,,,,,"Rathausplatz, Karolinenstraße, Karlstraße, Ludwigstraße, Grottenau, Am Alten Einlaß, Schaezlerstraße, Königsplatz, Bgm.-Fischer- Straße, Maximilianstraße, Rathausplatz",,,,,,,,,,,Rathausplatz,,,,,,,,50,,,,,,,50,,,,,,
2022-02-12 00:00:00,,,6,12:00,,,"14:00 Pro Impfen, gegen Pandemie-Leugnung, für solidarisches Verhalten in der Pandemie, Pro Wissenschaft",,,,,,,,,,,,"Rathausplatz, Karolinenstraße, Karlstraße, Ludwigstraße, Grottenau, Kennedy-Platz, Am Alten Einlaß, Schaezlerstraße, Schießgrabenstraße, Theodor-Heuss-Platz, Kitzenmarkt, Weite Gasse, Ulrichsplatz, Maximilianstraße, Rathausplatz",,,,,,,,,,,Rathausplatz,,,,,,,,400,,,,,,,500,,,,,,
2022-02-12 00:00:00,,,6,17:00,,,"19:00 Für freie Impfentscheidung / für die Zukunft unserer Kinder / für ein besseres, stabileres Gesundheitssystem / gegen Spaltung / für bessere, wertschätzendere Bezahlung d.",,,,,,,,,,,,"Ladehofstraße., Hermanstr., Stettenstr., Theodor-Heuss-Platz, Konrad-Adenauer-Allee, Hallstr., Maximilianstr., Karolinenstr., Karlstr., Ludwigstr., Grottenau, Kennedy-Platz, Volkhartstr., Gesundbrunnenstr., Senkelbachstr., Klinkerberg, Schaezlerstr., Hermanstr., Ladehofstr.",,,,,,,,,,,Ladehofstraße,,,,,,,,5,,,,,,,5,,,,,,
2022-02-13 00:00:00,,,6,11:30,,,12:30 Bessere Unterstützung für Frauen im Schwangerschaftskonflikt; Lebensschutz,,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,10,,,,,,,20,,,,,,
2022-02-13 00:00:00,,,6,12:00,,,"14:30 Offene Kommunikation mit Bürgern der
Stadt zu Themen die uns bewegen",,,,,,,,,,,,,,,,,,,,,,,Wittelsbacher Park,,,,,,,,10,,,,,,,20,,,,,,
2022-02-14 00:00:00,,,7,17:00,,,"18:00 Impfpflicht in Gesundheitsbranche +
Sozialberufe",,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,250,,,,,,,400,,,,,,
2022-02-14 00:00:00,,,7,17:30,,,18:00 gemeinsames Singen,,,,,,,,,,,,,,,,,,,,,,,Holbeinplatz,,,,,,,,35,,,,,,,100,,,,,,
2022-02-14 00:00:00,,,7,18:00,,,"20:00 Für freie Impfentscheidung / für die Zukunft unserer Kinder / für ein besseres, stabileres Gesundheitssystem / gegen Spaltung / für bessere, wertschätzendere Bezahlung d.",,,,,,,,,,,,"Ladehofstraße, Hermanstr. Gögginger Str., Peter-Dörfler-Str., Eichleitnerstr., Gögginger Str. Hermanstr., Ladehofstr.",,,,,,,,,,,Ladehofstraße,,,,,,,,5,,,,,,,5,,,,,,
2022-02-18 00:00:00,,,7,18:00,,,20:45 Hanau war kein Einzelfall - Gedenken heißt kämpfen!,,,,,,,,,,,,"Rathausplatz, Karolinenstraße, Karlstraße, Ludwigstraße, Grottenau, Kennedy-Platz, Am Alten Einlaß, Schaezlerstraße, Frölichstraße, Viktoriastraße, Bahnhofstraße, Königsplatz, Konrad-Adenauer-Allee, Hallstraße, Maximilianstraße, Rathausplatz",,,,,,,,,,,Rathausplatz,,,,,,,,100,,,,,,,100,,,,,,
2022-02-19 00:00:00,,,7,,11:00,,,"17:00 Die Wahrheitserklärung von Falun Dafa:
Wahrhaftigkeit, Barmherzigkeit und Nachsicht. Gegen die Verfolgung von Falun Gong-Praktizierende und Organraub an Falun Gong-Praktizierende in China. Petition mit der Unterschriftensammlung an die deutsche Bundesregierung: Gegen Organraub an den lebenden Menschen. Zur sofortigen Beendigung der erzwungenen Organentnahmen von Falun Gong- Praktizierenden in der Volksrepublik China.",,,,,,,,,,,"Königsplatz vor Anwesen Bgm.-Fischer-Str.                        3                      10
11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19.02.2022     7              14:00      17:00 Cube of Truth - Tierrechte/-befreiung,                                                                                           Königsplatz - Manzú-Brunnen                                              8                      20
Aufklärung über Tierausbeutung(sindustrie), Abschaffung/Überwindung von Karnismus & Speziesismus, vegane Lebensweise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-19 00:00:00,,,7,,12:30,,,17:30 Eine Gesellschaft im Widerspruch,,,,,,,,,,,,,,,,,,,,,,Königsplatz - gegenüber Deutsche Bank,,,,,,,,2,,,,,,,,10.0,,,,,
2022-02-19 00:00:00,,,7,,17:00,,,"19:00 freie Impfentscheidung, für die Wahrheit, für die Zukunft unserer Kinder, für die Aufhebung aller Maßnahmen, für freien/neutralen Journalismus, für die Grundrechte, für die Freiheit",,,,,,,,,,,"Ladehofstraße., Hermanstr., Stettenstr., Theodor-Heuss-Platz, Konrad-Adenauer-Allee, Hallstr., Maximilianstr., Karolinenstr., Karlstr., Ludwigstr., Grottenau, Kennedy-Platz, Volkhartstr., Gesundbrunnenstr., Senkelbachstr., Klinkerberg, Schaezlerstr., Hermanstr., Ladehofstr.",,,,,,,,,,,Ladehofstraße,,,,,,,,5.5,,,,,,,,5.5,,,,,
2022-02-20 00:00:00,,,7,,11:30,,,12:30 Bessere Unterstützung für Frauen im Schwangerschaftskonflikt; Lebensschutz,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,10,,,,,,,,20.0,,,,,
2022-02-20 00:00:00,,,7,,12:00,,,"14:30 Offene Kommunikation mit Bürgern der
Stadt zu Themen die uns bewegen",,,,,,,,,,,,,,,,,,,,,,Wittelsbacher Park,,,,,,,,10,,,,,,,,20.0,,,,,
2022-02-21 00:00:00,,,8,,18:00,,,"20:00 freie Impfentscheidung, für die Wahrheit, für die Zukunft unserer Kinder, für die Aufhebung aller Maßnahmen, für freien/neutralen Journalismus, für die Grundrechte, für die Freiheit",,,,,,,,,,,"Ladehofstraße, Hermanstr., Gögginger Str., Schertlinstraße, Firnhaberstraße, Bauernfeindstraße, Hochfeldstraße, Eserwallstraße, Theodor-Heuss-Platz, Schießgrabenstraße, Hermanstraße,
Ladehofstraße",,,,,,,,,,,Ladehofstraße,,,,,,,,5.5,,,,,,,,5.5,,,,,
2022-02-21 00:00:00,,,8,,17:00,,,"18:00 Impfpflicht in Gesundheitsbranche +
Sozialberufe",,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,250,,,,,,,,400.0,,,,,
2022-02-21 00:00:00,,,8,,17:30,,,18:00 gemeinsames Singen,,,,,,,,,,,,,,,,,,,,,,Holbeinplatz,,,,,,,,35,,,,,,,,100.0,,,,,
2022-02-23 00:00:00,,,8,,17:00,,,"20:00 Cube of Truth - Tierrechte/-befreiung,",,,,,,,,,,,,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,8,,,,,,,,20.0,,,,,
"Aufklärung über Tierausbeutung(sindustrie),
Abschaffung/Überwindung von Karnismus & Speziesismus, vegane Lebensweise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23.02.2022     8              17:30      19:00 Frieden für die Ukraine, Kundgebung zur
Ukraine Krise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rathausplatz                                                                       50                    100,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24 00:00:00,,,8,17:00,,,19:00 HELP UKRAINE,,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,100,,,,,,,100,,,,,,
2022-02-24 00:00:00,,,8,18:00,,,19:30 Gegen den Krieg in der Ukraine,,,,,,,,,,,,,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,10,,,,,,,20,,,,,,
2022-02-26 00:00:00,,,8,11:00,,,14:00 Glaubensfreiheit für Christen,,,,,,,,,,,,,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,2,,,,,,,2,,,,,,
2022-02-26 00:00:00,,,8,12:00,,,"14:00 Pro Impfen, pro Wissenschaft - gegen Verschwörtungstheorien und
Pandemieleugner",,,,,,,,,,,,,,,,,,,,,,,"Annastraße, kurze Bahnhofstr (Aufstellort)",,,,,,,,150,,,,,,,150,,,,,,2022-02-21
2022-02-26 00:00:00,,,8,16:00,,,"19:00 freie Impfentscheidung, für die Wahrheit, für die Zukunft unserer Kinder, für die Aufhebung aller Maßnahmen, für freien/neutralen Journalismus, für die Grundrechte, für die Freiheit",,,,,,,,,,,,"Ladehofstraße., Hermanstr., Stettenstr., Theodor-Heuss-Platz, Konrad-Adenauer-Allee, Hallstr., Maximilianstr., Karolinenstr., Karlstr., Ludwigstr., Grottenau, Kennedy-Platz, Volkhartstr., Gesundbrunnenstr., Senkelbachstr., Klinkerberg, Schaezlerstr., Hermanstr., Ladehofstr.",,,,,,,,,,,Ladehofstraße,,,,,,,,500,,,,,,,5.5,,,,,,
2022-02-26 00:00:00,,,8,14:00,,,"16:00 Für uns und unsere Kinder - gegen Spaltun2G
& gegen Impfzwang!",,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,1.5,,,,,,,2,,,,,,
2022-02-26 00:00:00,,,8,14:00,,,16:00 Den Schulterschluss von AfD und Querdenkern verhindern!,,,,,,,,,,,,"Ulrichsplatz, Maximilianstr., Bürgermeister- Fischer-Str., Königsplatz, Fuggerstr., Grottenau, Ludwigstr., Karlstraße, Karolinenstr., Ecke Perlachberg/Karolinenstr.",,,,,,,,,,,Ulrichsplatz,,,,,,,,100,,,,,,,100,,,,,,
2022-02-26 00:00:00,,,8,12:30,,,17:30 Eine Gesellschaft im Widerspruch,,,,,,,,,,,,,,,,,,,,,,,Königsplatz - gegenüber Deutsche Bank,,,,,,,,2,,,,,,,10,,,,,,
2022-02-27 00:00:00,,,8,11:30,,,12:30 Bessere Unterstützung für Frauen im Schwangerschaftskonflikt; Lebensschutz,,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,10,,,,,,,20,,,,,,
2022-02-27 00:00:00,,,8,12:00,,,"14:30 Offene Kommunikation mit Bürgern der
Stadt zu Themen die uns bewegen",,,,,,,,,,,,,,,,,,,,,,,Wittelsbacher Park,,,,,,,,10,,,,,,,20,,,,,,
2022-02-27 00:00:00,,,8,14:30,,,"16:00 Mahnwache gegen geplante Tierversuchslabore im Sigma Technopark ab 2022/2023, Motto: Augsburg muss
tierversuchsfrei bleiben",,,,,,,,,,,,,,,,,,,,,,,Ecke Stenglinstr./Virchowstr.,,,,,,,,2,,,,,,,20,,,,,,
2022-02-28 00:00:00,,,9,18:00,,,"20:00 freie Impfentscheidung, für die Wahrheit, für die Zukunft unserer Kinder, für die Aufhebung aller Maßnahmen, für freien/neutralen Journalismus, für die Grundrechte, für die Freiheit",,,,,,,,,,,,"Apprichstr., Pfarrer-Bogner-Str., Von-Cobres- Str., Butzstr., Wellenburger Str., Bgm.- Aurnhammer-Str., Lindauer Str., Bgm.-Ulrich- Str., Allgäuer Str., Klausenberg, Anton-Bezler- Str., Friedhofweg, Apprichstr.",,,,,,,,,,,Apprichstraße,,,,,,,,5.5,,,,,,,5.5,,,,,,
2022-02-28 00:00:00,,,9,17:00,,,"18:00 Impfpflicht in Gesundheitsbranche +
Sozialberufe",,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,250,,,,,,,400,,,,,,
2022-02-28 00:00:00,,,9,17:30,,,18:00 gemeinsames Singen,,,,,,,,,,,,,,,,,,,,,,,Holbeinplatz,,,,,,,,35,,,,,,,100,,,,,,
2022-03-04 00:00:00,,,9,15:00,,,"18:00 Schlachthof-Mahnwache mit Ampelaktion an
der Kreuzung",,,,,,,,,,,,,,,,,,,,,,,"Am alten Schlachthof, Kreuzung Berliner
Allee",,,,,,,,5,,,,,,,10,,,,,,
2022-03-04 00:00:00,,,9,18:00,,,19:30 Frieden in der Ukraine,,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,800,,,,,,,900,,,,,,
2022-03-05 00:00:00,,,9,17:00,,,"19:00 freie Impfentscheidung, für die Wahrheit, für die Zukunft unserer Kinder, für die Aufhebung aller Maßnahmen, für freien/neutralen Journalismus, für die Grundrechte, für die Freiheit",,,,,,,,,,,,"Ladehofstraße., Hermanstr., Stettenstr., Theodor-Heuss-Platz, Konrad-Adenauer-Allee, Hallstr., Maximilianstr., Karolinenstr., Karlstr., Ludwigstr., Grottenau, Kennedy-Platz, Volkhartstr., Gesundbrunnenstr., Senkelbachstr., Klinkerberg, Schaezlerstr., Hermanstr., Ladehofstr.",,,,,,,,,,,Ladehofstraße,,,,,,,,5.5,,,,,,,5.5,,,,,,
2022-03-05 00:00:00,,,9,10:00,,,"13:00 Internationaler Frauentag - gegen Sozialabbau, Umweltzerstörung und Kriegsgefahr, gegen Rassismus und Faschismus, für internationale Solidarität",,,,,,,,,,,,,,,,,,,,,,,"Augsburger Str., Gehweg Herz-Jesu-Kirche",,,,,,,,10,,,,,,,20,,,,,,
2022-03-05 00:00:00,,,9,12:00,,,12:30 Wir halten zusammen!,,,,,,,,,,,,,,,,,,,,,,,Königsplatz - kurze Bahnhofstraße,,,,,,,,100,,,,,,,100,,,,,,
2022-03-05 00:00:00,,,9,11:00,,,"22:00 Take back the Day - Care-Arbeit sichtbar
machen!",,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,250,,,,,,,250,,,,,,
2022-03-05 00:00:00,,,9,13:00,,,15:00 Frieden für die Ukraine,,,,,,,,,,,,,,,,,,,,,,,noch offen,,,,,,,,150,,,,,,,150,,,,,,2022-03-01
2022-03-05 00:00:00,,,9,13:00,,,"15:00 Den Krieg in der Ukraine jetzt sofort
beenden!",,,,,,,,,,,,,,,,,,,,,,,Ulrichsplatz,,,,,,,,150,,,,,,,300,,,,,,
2022-03-05 00:00:00,,,9,12:30,,,17:30 Eine Gesellschaft im Widerspruch,,,,,,,,,,,,,,,,,,,,,,,Königsplatz - gegenüber Deutsche Bank,,,,,,,,2,,,,,,,10,,,,,,
2022-03-05 00:00:00,,,9,14:00,,,"17:00 „Cube of Truth“ – Tierrechte/-befreiung, Auflärung über Tierausbeutung(sindustrie), Abschaffung/Überwindung von Karnismus & Speziesismus, vegane Lebensweise",,,,,,,,,,,,,,,,,,,,,,,Willy-Brandt-Platz,,,,,,,,6,,,,,,,20,,,,,,
2022-03-06 00:00:00,,,9,11:30,,,12:30 Bessere Unterstützung für Frauen im Schwangerschaftskonflikt; Lebensschutz,,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,10,,,,,,,20,,,,,,
2022-03-06 00:00:00,,,9,12:00,,,"14:30 Offene Kommunikation mit Bürgern der
Stadt zu Themen die uns bewegen",,,,,,,,,,,,,,,,,,,,,,,Wittelsbacher Park,,,,,,,,10,,,,,,,20,,,,,,
2022-03-06 00:00:00,,,9,14:00,,,16:00 Menschenkette für Frieden & Solidarität - Geradeaus Denken in dunklen Zeiten,,,,,,,,,,,,"Rathausplatz, Maximilianstr., Bgm.-Fischer- Str., Königsplatz, Annastr., Karlstr., Karolinenstr., Maximilianstr., Ulrichsplatz,
Rathausplatz",,,,,,,,,,,Rathausplatz,,,,,,,,100,,,,,,,100,,,,,,
2022-03-06 00:00:00,,,9,18:30,,,"20:30 Wir protestieren gegen den Krieg in der Ukraine und fordern die Bundesregierung auf, alle gewaltfreien Maßnahmen zur Beilegung des Konflikts zu treffen.",,,,,,,,,,,,,,,,,,,,,,,Rathausplatz,,,,,,,,15,,,,,,,15,,,,,,
2022-03-07 00:00:00,,,10,18:00,,,"20:00 freie Impfentscheidung, für die Wahrheit, für die Zukunft unserer Kinder, für die Aufhebung aller Maßnahmen, für freien/neutralen Journalismus, für die Grundrechte, für die Freiheit",,,,,,,,,,,,"Reeseallee, Ulmer Str., Neuhäuserstr., Zollernstr., Kaltenhoferstr., Donauwörther Str., Ulmer Str., Manlichstr., Saarburgstr., Sommestr., Reeseallee",,,,,,,,,,,Reeseallee,,,,,,,,5.5,,,,,,,5.5,,,,,,
2022-03-07 00:00:00,,,10,7:30,,,9:00 Mahnwache gegen geplante,,,,,,,,,,,,,,,,,,,,,,,Werner-von-Siemens-Str.,,,,,,,,2,,,,,,,10,,,,,,
"Tierversuchslabore im Sigma Technopark ab
2022/2023, Motto: Augsburg muss tierversuchsfrei bleiben",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07 00:00:00,,,10,17:30,,,18:00 gemeinsames Singen,,,,,,,,,,,,Holbeinplatz,,,,,,,,,,,,,,,,,,,35,,,,,,,100,,,,,,
2022-03-07 00:00:00,,,10,14:00,,,18:00 Ausstieg aus dem Tierversuch,,,,,,,,,,,,Höhe Anwesen Annastr. 25,,,,,,,,,,,,,,,,,,,2,,,,,,,3,,,,,,2022-03-06
2022-03-07 00:00:00,,,10,18:00,,,"20:00 Gegen Sozialabbau, Umweltzerstörung und
Kriegsgefahr, gegen Rassismus und",,,,,,,,,,,,Königsplatz - Manzú-Brunnen,,,,,,,,,,,,,,,,,,,10,,,,,,,30,,,,,,
"Faschismus, für internationale Solidarität",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08.03.2022    10             16:30      21:00 Feministische (Arbeits-)Kämpfe verbinden       Rathausplatz, Karolinenstraße, Karlstraße,
Ludwigstraße, Grottenau, Schaezlerstraße, Königsplatz, Bgm.-Fischer-Straße, Maximilianstraße, Rathausplatz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rathausplatz                                                                     600                    600,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.03.2022    10             14:00      18:00 Ausstieg aus dem Tierversuch                                                                                                         Höhe Anwesen Annastr. 25                                                 2                        3                          06.03.2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09.03.2022    10             17:00      20:00 „Cube of Truth“ – Tierrechte/-befreiung,
Auflärung über Tierausbeutung(sindustrie), Abschaffung/Überwindung von Karnismus & Speziesismus, vegane Lebensweise",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Königsplatz - Manzú-Brunnen                                              6                      20,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-10 00:00:00,,,10,17:00,,,19:00 Ausstieg aus dem Tierversuch,,,,,,,,,,,,,,,,,,,,,,,Höhe Anwesen Annastr. 25,,,,,,,,2,,,,,,,3,,,,,,2022-03-06
2022-03-11 00:00:00,,,10,17:00,,,19:00 Ausstieg aus dem Tierversuch,,,,,,,,,,,,,,,,,,,,,,,Höhe Anwesen Annastr. 25,,,,,,,,2,,,,,,,3,,,,,,2022-03-06
2022-03-11 00:00:00,,,10,16:00,,,18:00 Fahrraddemo - Mobilisierung der Menschen,,,,,,,,,,,,"Moritplatz, Bgm.-Fischer-Str., Maximilianstr.,",,,,,,,,,,,Moritzplatz,,,,,,,,10,,,,,,,20,,,,,,
,,,,,,,für Großstreik am 25. März,,,,,,,,,,,,"Karolinenstr., Leonhardsberg, Mittlerer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Graben, Unterer Graben, Müllerstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Stephingerberg, Pfärrle, Am Fischertor,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Thommstr., Liebigstr., Wertachstr., Ulmer Str.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Neuhäuserstr., Zollernstr., Kaltenhoferstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Donauwörther Str., Ulmer Str., Dumlerstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Kobelweg, Reinöhlstr., Bgm.-Ackermann-Str.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Holzbachstr., Badstr., Klinkerberg,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Schaezlerstr., Hermanstr., Gögginger Str.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"(Wende Höhe Imhofstr.), Stettenstr., Theodor-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Heuss-Platz, Eserwallstr., Rote-Torwall-Str.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Remboldstr., Prinzstr., Lotzbeckstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Schäfflerbachstr., Nagahama-Allee,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Hanreiweg, Fichtelbachstr., Argonstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Jakoberstr., Lauterlech, Franziskanergasse,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Bert-Brecht-Str., Oblatterwallstr., Lechhauser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Str. (Wende an Haltestelle), Berliner Allee,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Amagasaki-Allee, Hanreiweg, Fichtelbachstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Argonstr., Jakoberstr., Pilgerhausstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Leonhardsberg, Karlstr., Ludwigstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Grottenau, Kennedy-Platz, Fuggerstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Königsplatz, Bgm.-Fischer-Str., Moritzplatz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12 00:00:00,,,10,16:00,,,18:00 Fahrraddemo - Mobilisierung der Menschen,,,,,,,,,,,,"Moritplatz, Bgm.-Fischer-Str., Maximilianstr.,",,,,,,,,,,,Moritzplatz                                                                         10                      20,,,,,,,,,,,,,,,,,,,,,
,,,,,,,für Großstreik am 25. März,,,,,,,,,,,,"Karolinenstr., Leonhardsberg, Mittlerer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Graben, Unterer Graben, Müllerstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Stephingerberg, Pfärrle, Am Fischertor,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Thommstr., Liebigstr., Wertachstr., Ulmer Str.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Neuhäuserstr., Zollernstr., Kaltenhoferstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Donauwörther Str., Ulmer Str., Dumlerstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Kobelweg, Reinöhlstr., Bgm.-Ackermann-Str.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Rosenaustr., Imhofstr., Elisenstr., Morellstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Von-der-Tann-Str., Hochfeldstr., Eserwallstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Rote-Torwall-Str., Remboldstr., Prinzstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Lotzbeckstr., Schäfflerbachstr., Nagahama-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Allee, Hanreiweg, Fichtelbachstr., Argonstr.,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Jakoberstr., Lauterlech, Franziskanergasse,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Bert-Brecht-Str., Oblatterwallstr., Lechhauser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Str. (Wende an Haltestelle), Berliner Allee,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
