region,city,date,organizer,topic,participants_registered,participants_actual
Bayern,München,2018-04-24,Freie Wähler Bayern e.V.,Unsere Isar – Deine Isar: Isarnutzung mit Verstand und Rücksicht,20.0,
Bayern,München,2018-04-24,,Keine Abschiebung nach Afghanistan,100.0,
Bayern,München,2018-04-24,Bayerischer Journalisten-Verband,Gehaltstarifverhandlungen,300.0,
Bayern,München,2018-04-25,,Beendigung der Verfolgung FalunGong,6.0,
Bayern,München,2018-04-25,,Dein Tod ist uns Fanal,15.0,
Bayern,München,2018-04-25,,Anonymous for the Voiceless,22.0,
Bayern,München,2018-04-25,Helfer Deutschland e.V.,Lebensschutz,35.0,
Bayern,München,2018-04-25,urgewald e. V.,Protest gegen die Absicherung von polnischen Kohleunternehmen,12.0,
Bayern,München,2018-04-25,,,55.0,
Bayern,München,2018-04-25,,Protest gegen die Firma Palatir,10.0,
Bayern,München,2018-04-25,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-04-26,Mütter gegen Atomkraft,Tschernobyl,6.0,
Bayern,München,2018-04-26,Pacta Servanda e. V.,43 Monate ohne sie. Globale Aktion,50.0,
Bayern,München,2018-04-27,,Für einen gerechten Frieden im Nahen Osten,12.0,
Bayern,München,2018-04-27,,Beendigung der Verfolgung FalunGong,6.0,
Bayern,München,2018-04-27,,gegen Vergewaltigung von 15-jährigen Mädchen in Indien,40.0,
Bayern,München,2018-04-27,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-04-28,Ärzte gegen Tierversuche,Tierversuche abschaffen!,15.0,
Bayern,München,2018-04-28,Evangelische Motorradfreunde St. Matthäus,Motorradkorso,600.0,
Bayern,München,2018-04-28,Greenpeace e.V.,Bienensterben,5.0,
Bayern,München,2018-04-28,,Tierschutz,10.0,
Bayern,München,2018-04-28,Ärzte gegen Tierversuche,Tierversuche abschaffen!,15.0,
Bayern,München,2018-04-28,Falun Gong Gruppe München,Organraub in China,20.0,
Bayern,München,2018-04-28,MC Kuhle Wampe,Dachauer Todesmarsch 1945,30.0,
Bayern,München,2018-04-28,Pegida Förderverein e. V.,Der Islam als totalitäre Ideologie eine Gefahr für Demokratie und Menschenrechte,200.0,
Bayern,München,2018-04-30,,Weg mit Hartz IV,35.0,
Bayern,München,2018-05-01,DGB Kreisverband München,"1. Mai, Tag der Arbeit",4500.0,
Bayern,München,2018-05-01,FAU München,Straßenfest zum Libertären Ersten Mai 2018,45.0,
Bayern,München,2018-05-01,,Tag der Arbeit; iranische Arbeiter im Gefängnis bitte freilassen,10.0,
Bayern,München,2018-05-01,,Gewerkschafter gegen Krieg und Faschismus,80.0,
Bayern,München,2018-05-02,,Veganismus,35.0,
Bayern,München,2018-05-02,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-05-03,,noPAG-Kundgebung gegen das neuen Polizeiaufgabengesetz,45.0,
Bayern,München,2018-05-03,frau-kunst-politik,"Solidaritätsaktion für eine junge Frau, die Opfer von Massenvergew. wurde",37.0,
Bayern,München,2018-05-03,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-05-04,,Friedliche Mahnwache für die Tiere,15.0,
Bayern,München,2018-05-04,,Beendigung der Verfolgung FalunGong,6.0,
Bayern,München,2018-05-04,DKP,Protest gegen PESCO,20.0,
Bayern,München,2018-05-04,,NoPAG-Jugenddemo,500.0,
Bayern,München,2018-05-04,,Tourismus-Boykott gegen die Türkei,10.0,
Bayern,München,2018-05-04,,Freier Gedenktag,100.0,
Bayern,München,2018-05-04,Attac München,noPAG - Straßentheater,7.0,
Bayern,München,2018-05-04,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-05-05,LAG Selbsthilfe Bayern e.V.,Europaweiter Protesttag zur Gleichstellung von Menschen mit Behinderung,400.0,
Bayern,München,2018-05-05,DKP,Protest gegen PESCO,20.0,
Bayern,München,2018-05-05,Verein für vedische Kultur e.V.,Vegetarismus,17.0,
Bayern,München,2018-05-05,Falun Gong Gruppe München,Stoppt Verfolgung von Falun Gong,15.0,
Bayern,München,2018-05-05,,Fleischkonsum,8.0,
Bayern,München,2018-05-07,,,150.0,
Bayern,München,2018-05-07,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-05-09,Bürgerbewegung „Das Wesen der Zeit“,Das unsterbliche Regiment,100.0,
Bayern,München,2018-05-09,,Information zum PAG,8.0,
Bayern,München,2018-05-09,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-05-10,No PAG,Nein zum neuen Polizeiaufgabengesetz – Für unsere Freiheitsrechte,7000.0,
Bayern,München,2018-05-10,ver.di Bezirk München,noPAG-Jugenddemo,300.0,
Bayern,München,2018-05-11,HeimatGiesing,Mahnwache gegen den illegalen Abriss,25.0,
Bayern,München,2018-05-11,,Beendigung der Verfolgung FalunGong,6.0,
Bayern,München,2018-05-11,,Anonymous for the Voiceless,22.0,
Bayern,München,2018-05-11,,bulgarischer Volkstanz anlässl. kyrillischen Alphabets,50.0,
Bayern,München,2018-05-11,,Frauen in Schwarz,12.0,
Bayern,München,2018-05-11,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-05-12,Amnesty International Jugendgruppe München,Mahnwache für die Meinungsfreiheit in der Türkei,10.0,
Bayern,München,2018-05-12,,Muttertag – Menschenrechtsverletzungen in der Türkei,9.0,
Bayern,München,2018-05-12,,Tierschutz,10.0,
Bayern,München,2018-05-12,,Tarifrunde Buchhandel,5.0,
Bayern,München,2018-05-12,,Wurzeln unserer christlichen Grundwerte,70.0,
Bayern,München,2018-05-12,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,30.0,
Bayern,München,2018-05-13,,Direct Action Everywhere – gegen Tierversuche,12.0,
Bayern,München,2018-05-13,KVPM Deutschland e.V.,Psychiatrie am Pranger,6.0,
Bayern,München,2018-05-13,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,30.0,
Bayern,München,2018-05-14,,Weg mit Hartz IV,35.0,
Bayern,München,2018-05-14,Green City,Wanderbäume,40.0,
Bayern,München,2018-05-14,Green City,Wanderbäume,60.0,
Bayern,München,2018-05-14,,Solidaritätsbekundungen mit geflüchteten Palästinensern,60.0,
Bayern,München,2018-05-14,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-05-15,,Jugend gegen das PAG,200.0,
Bayern,München,2018-05-16,frau-kunst-politik,Solidaritätsaktion Massenvergewaltigung Spanien,125.0,
Bayern,München,2018-05-16,ADFC München e.V.,Ride of Silence,300.0,
Bayern,München,2018-05-16,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-05-17,Sub e.V.,"IDAHIT 2018 – Internationaler Tag gegen Homo, Bi-, Trans- und Interfeindlichkeit",400.0,
Bayern,München,2018-05-17,Münchner Mahnwache,Mahnwache der Liebe,13.0,
Bayern,München,2018-05-17,,Ökologische Nachhaltigkeit und soziale Gerechtigkeit in der Modebranche,4.0,
Bayern,München,2018-05-17,,saubere Luft in München,7.0,
Bayern,München,2018-05-18,,Beendigung der Verfolgung FalunGong,6.0,
Bayern,München,2018-05-18,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-05-18,,Solidarität mit ATIK,100.0,
Bayern,München,2018-05-18,ÖDP,Start Volksbegehren „Rettet die Bienen“,40.0,
Bayern,München,2018-05-19,,"Krieg in Sri Lanka, Gedanktag Unglück 2009",50.0,
Bayern,München,2018-05-19,,Anonymous for the Voiceless,22.0,
Bayern,München,2018-05-19,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,10.0,
Bayern,München,2018-05-20,Tscherkessisches Institut,Anerkennung des Völkermordes an den Tscherekssen,50.0,
Bayern,München,2018-05-22,,Keine Abschiebung nach Afghanistan,50.0,
Bayern,München,2018-05-23,Pegida München e.V.,Islamkritik,11.0,
Bayern,München,2018-05-24,Bündnis Nein zum neuen PAG,Nein zum neuen PAG,500.0,
Bayern,München,2018-05-25,,Beendigung der Verfolgung FalunGong,6.0,
Bayern,München,2018-05-25,Helfer Deutschland e.V.,Lebensschutz,35.0,
Bayern,München,2018-05-25,,Frauen in Schwarz,12.0,
Bayern,München,2018-05-25,Gemeinsam für Afrika e. V.,Moderne Sklaverei,30.0,
Bayern,München,2018-05-25,Pegida München e.V.,Islamkritik,11.0,
Bayern,München,2018-05-26,Celebrity Centre Scientology Kirche München,Man kann immer etwas tun,20.0,
Bayern,München,2018-05-26,,Mahnwache und Kundgebung gegen die türkische Invasion in Syrien,100.0,
Bayern,München,2018-05-26,,Anonymous for the Voiceless,22.0,
Bayern,München,2018-05-26,NPD,Schafft endlich Sicherheit,17.0,
Bayern,München,2018-05-26,,Komm tanzen wir Qutschari,50.0,
Bayern,München,2018-05-26,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,10.0,
Bayern,München,2018-05-27,,Bedingungsloses Grundeinkommen,7.0,
Bayern,München,2018-05-28,,Weg mit Hartz IV,35.0,
Bayern,München,2018-05-28,Falun Gong Gruppe München,Falun Gong,6.0,
Bayern,München,2018-05-28,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-05-29,Falun Gong Gruppe München,Falun Gong,6.0,
Bayern,München,2018-05-29,,Protest gegen Wahlmanipulation,10.0,
Bayern,München,2018-05-29,,Kreuzerlass,25.0,
Bayern,München,2018-05-29,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-05-30,,Kundgebung zum bayerischen Kreuzerlass,50.0,
Bayern,München,2018-05-30,,Falun Gong,10.0,
Bayern,München,2018-05-30,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-05-31,Amnesty International,Menschenrechte in Russland,6.0,
Bayern,München,2018-05-31,,Diskrepanz: Christliche Leitkultur und Abschiebepraxis nach Afghanistan,5.0,
Bayern,München,2018-06-01,,Organraub,7.0,
Bayern,München,2018-06-01,Giordano-Bruno-Stiftung,Für ein weltoffenes Bayern und einen weltanschaulich neutralen Staat,4.0,
Bayern,München,2018-06-02,Pegida Förderverein e.V.,Den persönlichen Islam verbieten,125.0,
Bayern,München,2018-06-02,Falun Gong Gruppe München,Falun Gong,8.0,
Bayern,München,2018-06-02,,Anonymous for the Voiceless,22.0,
Bayern,München,2018-06-02,,Europäischer Weg,20.0,
Bayern,München,2018-06-03,Pulse of Europe e.V.,Pulse of Europe,225.0,
Bayern,München,2018-06-03,,Freilassung Politischer Gefangener zur WM in Russland,30.0,
Bayern,München,2018-06-03,,Nicht toten,50.0,
Bayern,München,2018-06-04,Falun Gong Gruppe München,Falun Gong,6.0,
Bayern,München,2018-06-04,,Verurteilung von Menschenrechtsverletzungen im Iran,10.0,
Bayern,München,2018-06-04,Pegida München e.V.,Islamkritik,11.0,
Bayern,München,2018-06-05,Freie Wähler Bayern e.V.,Mehr Lebensqualität für München,100.0,
Bayern,München,2018-06-06,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,10.0,
Bayern,München,2018-06-06,Pegida München e.V.,Islamkritik,11.0,
Bayern,München,2018-06-07,,Für die HDP und Selahattin Demirtas bei der Wahl in der Türkei,10.0,
Bayern,München,2018-06-07,,Verurteilung von Menschenrechtsverletzungen im Iran,10.0,
Bayern,München,2018-06-08,HeimatGiesing,Mahnwache gegen den illegalen Abriss,25.0,
Bayern,München,2018-06-08,,Für die HDP und Selahattin Demirtas bei der Wahl in der Türkei,10.0,
Bayern,München,2018-06-08,Partei MUT,Veranstaltung der Partei MUT zur Wohnungsnot,30.0,
Bayern,München,2018-06-08,,Organraub,7.0,
Bayern,München,2018-06-08,SPD Hadern,Politische Gespräche,10.0,
Bayern,München,2018-06-08,,Zusammenstehen gegen Antisemitismus,1500.0,
Bayern,München,2018-06-08,DKP,gegen Aufrüstung,20.0,
Bayern,München,2018-06-08,Pax Europa,Solidarität mit Israel,15.0,
Bayern,München,2018-06-08,Pegida München e.V.,Islamkritik,11.0,
Bayern,München,2018-06-09,Amnesty International Jugendgruppe München,Mahnwache für die Meinungsfreiheit in der Türkei,10.0,
Bayern,München,2018-06-09,,Für die HDP und Selahattin Demirtas bei der Wahl in der Türkei,10.0,
Bayern,München,2018-06-09,Falun Gong Gruppe München,Falun Gong,8.0,
Bayern,München,2018-06-09,DKP,Protest gegen PESCO,,
Bayern,München,2018-06-09,,Vielfalt schlägt Einfalt,300.0,
Bayern,München,2018-06-09,,Verurteilung von Menschenrechtsverletzungen im Iran,10.0,
Bayern,München,2018-06-09,,Gegen die Massaker in Togo,150.0,
Bayern,München,2018-06-09,,Anonymous for the Voiceless,22.0,
Bayern,München,2018-06-09,Animals United e.V.,Tag des Hundes,6.0,
Bayern,München,2018-06-10,,Für die HDP und Selahattin Demirtas bei der Wahl in der Türkei,10.0,
Bayern,München,2018-06-10,,to Russia with Love,50.0,
Bayern,München,2018-06-10,,Demonstration für die Unabhängigkeit des Baskenlandes,25.0,
Bayern,München,2018-06-11,,Weg mit Hartz IV,35.0,
Bayern,München,2018-06-11,,Für die HDP und Selahattin Demirtas bei der Wahl in der Türkei,10.0,
Bayern,München,2018-06-11,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,6.0,
Bayern,München,2018-06-11,,AfD raus aus dem Westend,30.0,
Bayern,München,2018-06-11,Pegida München e.V.,Islamkritik,11.0,
Bayern,München,2018-06-12,,Für die HDP und Selahattin Demirtas bei der Wahl in der Türkei,10.0,
Bayern,München,2018-06-12,,Verurteilung von Menschenrechtsverletzungen im Iran,10.0,
Bayern,München,2018-06-13,,Für die HDP und Selahattin Demirtas bei der Wahl in der Türkei,10.0,
Bayern,München,2018-06-13,Pax Europa,Solidarität mit Israel,15.0,
Bayern,München,2018-06-13,,"Für eine offene, inklusive Stadt",100.0,
Bayern,München,2018-06-13,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,10.0,
Bayern,München,2018-06-13,Pegida München e.V.,Islamkritik,11.0,
Bayern,München,2018-06-14,,Für die HDP und Selahattin Demirtas bei der Wahl in der Türkei,10.0,
Bayern,München,2018-06-14,Münchner Mahnwache,Mahnwache der Liebe – für den Frieden,13.0,
Bayern,München,2018-06-14,,Rechte und Freiheit der Kurden im Iran,30.0,
Bayern,München,2018-06-14,,Verurteilung von Menschenrechtsverletzungen im Iran,10.0,
Bayern,München,2018-06-14,,Friedliche Mahnwache für die Tiere,70.0,
Bayern,München,2018-06-15,,Für die HDP und Selahattin Demirtas bei der Wahl in der Türkei,10.0,
Bayern,München,2018-06-15,,Organraub,7.0,
Bayern,München,2018-06-15,Weltkongress der Uiguren e.V.,Menschenrechtsverletzungen in China,30.0,
Bayern,München,2018-06-15,,Anonymous for the Voiceless,22.0,
Bayern,München,2018-06-15,Weltkongress der Uiguren e.V.,Menschenrechtsverletzungen in China,30.0,
Bayern,München,2018-06-15,,Verurteilung von Menschenrechtsverletzungen im Iran,10.0,
Bayern,München,2018-06-15,,Freiheit für Turgut Kaya,30.0,
Bayern,München,2018-06-16,,Für die HDP und Selahattin Demirtas bei der Wahl in der Türkei,10.0,
Bayern,München,2018-06-16,Falun Gong Gruppe München,Falun Gong,8.0,
Bayern,München,2018-06-16,,Münchner Freiraumkonvoi 2018,500.0,
Bayern,München,2018-06-16,,Tierschutz,15.0,
Bayern,München,2018-06-16,,Verurteilung von Menschenrechtsverletzungen im Iran,10.0,
Bayern,München,2018-06-17,,Für die HDP und Selahattin Demirtas bei der Wahl in der Türkei,10.0,
Bayern,München,2018-06-17,Bündnis 90 / Die Grünen,Sechs Jahre Jubiläum Bürgerentscheid gegen die 3. Startbahn,40.0,
Bayern,München,2018-06-17,Pax Europa,Solidarität mit Israel,15.0,
Bayern,München,2018-06-18,,Für die HDP und Selahattin Demirtas bei der Wahl in der Türkei,10.0,
Bayern,München,2018-06-18,Partei MUT,Menschenrechte,,
Bayern,München,2018-06-18,,Organraub,7.0,
Bayern,München,2018-06-18,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,6.0,
Bayern,München,2018-06-19,,Für die HDP und Selahattin Demirtas bei der Wahl in der Türkei,10.0,
Bayern,München,2018-06-19,Musovat Europa AKM,Freiheit für das Aserbaidschanische Volk,40.0,
Bayern,München,2018-06-19,Green City e.V.,Begrünung der Karlstraße,40.0,
Bayern,München,2018-06-19,Münchner Forum,Arkardenspaziergang anlässlich Bebauungsplan,20.0,
Bayern,München,2018-06-20,,Veganismus,40.0,
Bayern,München,2018-06-20,Pegida München e.V.,Islamkritik,11.0,
Bayern,München,2018-06-21,,Verurteilung von Menschenrechtsverletzungen im Iran,10.0,
Bayern,München,2018-06-21,,Anonymous for the Voiceless,22.0,
Bayern,München,2018-06-21,,Bildung statt Abschiebung,50.0,
Bayern,München,2018-06-22,Eine Schule für Alle in Bayren e.V.,Bildung statt Abschiebung,500.0,
Bayern,München,2018-06-22,,Organraub,7.0,
Bayern,München,2018-06-22,,Frauen in Schwarz,12.0,
Bayern,München,2018-06-22,,Verurteilung von Menschenrechtsverletzungen im Iran,10.0,
Bayern,München,2018-06-22,,Protest gegen die Großmacht,40.0,
Bayern,München,2018-06-22,,Solidarität mit ATIK Gefangenen,100.0,
Bayern,München,2018-06-22,,Freilassung von 5 Vergewaltigern in Spanien,20.0,
Bayern,München,2018-06-22,Pegida München e.V.,Islamkritik,11.0,
Bayern,München,2018-06-23,Christliche Internationale,JESUS WALK,75.0,
Bayern,München,2018-06-23,Falun Gong Gruppe München,Falun Gong,8.0,
Bayern,München,2018-06-23,DKP,gegen Aufrüstung,20.0,
Bayern,München,2018-06-23,Volt Deutschland,March for a new Europe,500.0,
Bayern,München,2018-06-23,,Verurteilung von Menschenrechtsverletzungen im Iran,10.0,
Bayern,München,2018-06-23,Jusos Hochschulgruppe Bayern,Wohnungsmangel an Hochschulstandorten,12.0,
Bayern,München,2018-06-24,,Gerechtigkeit/Solidarität mit David,1000.0,
Bayern,München,2018-06-24,Initiative Grundeinkommen,Chairwalk zum Thema bedingungsloses Grundeinkommen,7.0,
Bayern,München,2018-06-24,,Türkische Wahlen,100.0,
Bayern,München,2018-06-24,Umweltinstitut München e.V.,Raus aus der Kohle,50.0,
Bayern,München,2018-06-25,Helfer Deutschland e.V.,Lebensschutz,35.0,
Bayern,München,2018-06-25,,Weg mit Hartz IV,35.0,
Bayern,München,2018-06-25,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,6.0,
Bayern,München,2018-06-25,Initiative Rettet die Wiese,Rettet die Wiese,100.0,
Bayern,München,2018-06-25,,Wahlparty für Selahattin Demirtas und die HDP bei der Wahl in der Türkei,50.0,
Bayern,München,2018-06-27,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,10.0,
Bayern,München,2018-06-27,Pegida München e.V.,Islamkritik,11.0,
Bayern,München,2018-06-28,Verein für vedische Kultur e.V.,Vegetarismus,17.0,
Bayern,München,2018-06-28,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,6.0,
Bayern,München,2018-06-28,IGEPA München,Keine Abschaffung des Beamtenstatus,750.0,
Bayern,München,2018-06-29,,Organraub,7.0,
Bayern,München,2018-06-29,,Anonymous for the Voiceless,22.0,
Bayern,München,2018-06-29,Pegida München e.V.,Islamkritik,11.0,
Bayern,München,2018-06-30,StadtschülerInnenvertretung München,Ernährungsbildung in der Schule,15.0,
Bayern,München,2018-06-30,,Lesbische Sichtbarkeit,300.0,
Bayern,München,2018-06-30,Falun Gong Gruppe München,Falun Gong,8.0,
Bayern,München,2018-06-30,Pegida Förderverein e.V.,Protest gegen die Politik von Angela Merkel,100.0,
Bayern,München,2018-06-30,,gegen Tierversuche,10.0,
Bayern,München,2018-06-30,,Freiheit für Katalonien,20.0,
Bayern,München,2018-06-30,,Families belong together – Familien gehören zusammen,300.0,
Bayern,München,2018-06-30,,Mahnwache für Nicaragua,12.0,
Bayern,München,2018-07-01,Pulse of Europe e.V.,Pulse of Europe,225.0,
Bayern,München,2018-07-02,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8.0,
Bayern,München,2018-07-02,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-07-03,Amnesty International,Menschenrechte in Russland,10.0,
Bayern,München,2018-07-04,Verein für vedische Kultur e.V.,Vegetarismus,17.0,
Bayern,München,2018-07-04,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-07-05,,Gegen die Abschiebung von Gülizar Tasdemir in die Türkei,,
Bayern,München,2018-07-05,,Menschenrechtsverletzungen in China,22.0,
Bayern,München,2018-07-06,,Beendigung der Verfolgung FalunGong,5.0,
Bayern,München,2018-07-06,Pegida München e.V.,Islamkritik,,
Bayern,München,2018-07-07,Soapbox Science,Förderung von Wissenschaftlerinnen,50.0,
Bayern,München,2018-07-07,Community Activism To Save Nature e.V.,"Veganismus, Fleisch, Umwelt",100.0,
Bayern,München,2018-07-07,Falun Gong Gruppe München,Beendigung der Verfolgung FalunGong,8.0,
