region,city,date,organizer,topic,participants_registered,participants_actual
Nordrhein-Westfalen,Köln,2023-10-21,,Solidarität mit den Samstagsmüttern,,
Nordrhein-Westfalen,Köln,2023-10-21,,Unterstützung der Ukraine,,
Nordrhein-Westfalen,Köln,2023-10-21,,Palästina unter Besatzung,,
Nordrhein-Westfalen,Köln,2023-10-21,,"Menschenrechte weltweit, Freilassung zu unrecht Inhaftierter fordern",,
Nordrhein-Westfalen,Köln,2023-10-21,,Mahnwache: Klare Kante gegen jede Dämonisierung Israels,,
Nordrhein-Westfalen,Köln,2023-10-21,,"Gegen den Bau der geplanten Feuerwache im Landschaftsschutzgebiet ""Auf den Heunen""",,
Nordrhein-Westfalen,Köln,2023-10-21,,#Ich BinArmutsbetroffen,,
Nordrhein-Westfalen,Köln,2023-10-22,,Solidarität für Palästina,,
Nordrhein-Westfalen,Köln,2023-10-22,,"Friedensdmo: Solidarität mit ALLEN Menschen, die vom Israel - Palästina Krieg betroffen sind (ohne Flaggen)",,
Nordrhein-Westfalen,Köln,2023-10-22,,Klare Kante gegen jede Dämonisierung Israels,,
Nordrhein-Westfalen,Köln,2023-10-22,,Die Behandlung von kranken inhaftierten Ihsan Cibelik kann nicht verhindert werden,,
Nordrhein-Westfalen,Köln,2023-10-22,,"Tierrechte, Verganismus",,
Nordrhein-Westfalen,Köln,2023-10-23,,"Solidarität mit über 110 Millionen Menschen, die sich weltweit auf der Flucht befinden, eine demokratische Zivilgesellschaft und die Förderung der Vielfalt bürgerschaftlichen Engagements in Köln",,
Nordrhein-Westfalen,Köln,2023-10-24,,Schließung der DuMont Druckerei,,
Nordrhein-Westfalen,Köln,2023-10-25,,Die Arbeit der Afd-Fraktion im Landschaftsverband Rheinland,,
Nordrhein-Westfalen,Köln,2023-10-25,,Schulstraße: Anmahnen von sicheren Schulwegen und Freiräumen für Kinder und Jugendliche,,
Nordrhein-Westfalen,Köln,2023-10-26,,Genozid und Blockade von Bergkarabach - wen intererssiert das schon?,,
Nordrhein-Westfalen,Köln,2023-10-26,,Verkehrswende,,
Nordrhein-Westfalen,Köln,2023-10-26,,Unterstützung der Ukraine,,
Nordrhein-Westfalen,Köln,2023-10-26,,"Klimaschutz: Präsentation des ""Klimafieber-Zeitstrahls"" im öffentlichen Raum",,
Nordrhein-Westfalen,Köln,2023-10-26,,Wohnraum für alle,,
Nordrhein-Westfalen,Köln,2023-10-27,,Unterstützung der Ukraine,,
Nordrhein-Westfalen,Köln,2023-10-28,,"Völkerverständigung, Weltfrieden. Menschenrechte Anti-Gewalt",,
Nordrhein-Westfalen,Köln,2023-10-28,,Christliche Werte in Politik und Gesellschaft,,
Nordrhein-Westfalen,Köln,2023-10-28,,"Teuerungen, Krieg und Krise",,
Nordrhein-Westfalen,Köln,2023-10-28,,"Tag der Toten, traditioneller mexikanischen Totentag",,
Nordrhein-Westfalen,Köln,2023-10-28,,Aufklärungsmarsch zum Thema Endometriose,,
Nordrhein-Westfalen,Köln,2023-10-28,,"Freude, Friede, Hoffnung, Liebe",,
Nordrhein-Westfalen,Köln,2023-10-28,,Palästina unter Besatzung,,
Nordrhein-Westfalen,Köln,2023-10-28,,IPPNW (Internationale Vereinigung der Ärzte zu Vermeidung des Atomkriegs): Atomare Gefahren des Ukrainekriegs - für Waffenstillstand,,
Nordrhein-Westfalen,Köln,2023-10-29,,Fahren für das Leben - Mehr Rücksichtnahme und Weitblick im Straßenverkehr,,
Nordrhein-Westfalen,Köln,2023-10-29,,100. Jahrestag der Republik zum Völkermordmahnmal an der Hohenzollernbrücke,,
Nordrhein-Westfalen,Köln,2023-10-29,,100 Jahre Türkisch Republik,,
Nordrhein-Westfalen,Köln,2023-10-29,,Unterstützung der Ukraine,,
Nordrhein-Westfalen,Köln,2023-10-29,,Die Behandlung von kranken inhaftierten Ihsan Cibelik kann nicht verhindert werden,,
Nordrhein-Westfalen,Köln,2023-10-30,,"Nein zum Terrort der Hamas, Nein zum staatsterror der israelischen Regierung, Ja zur Solidarität mit dem Befreiungskampf des palästinensischen Volkes",,
Nordrhein-Westfalen,Köln,2023-10-31,,"Tarifauseinandersetzungen Einzelhandel und Groß- und Außenhandel NRW, Lohn und Gehalt",,
Nordrhein-Westfalen,Köln,2023-11-01,,Internationaler Welt-Kobane-Tag - Widerstand der Stadt Kobane gegen den islamischen Staat,,
Nordrhein-Westfalen,Köln,2023-11-01,,Palästina unter Besatzung,,
Nordrhein-Westfalen,Köln,2023-11-01,,Klare Kante gegen jede Damönisierung Isaraels,,
Nordrhein-Westfalen,Köln,2023-11-01,,Mahnwache zur Unterstützung von Personen in Gewahrsam in der Gefangenensammelstelle Köln,,
Nordrhein-Westfalen,Köln,2023-11-02,,Erhalt des Krankenhauses Holweide und der Kinderklinik Amsterdamer Straße,,
Nordrhein-Westfalen,Köln,2023-11-02,,Wir wollen den runden Tisch mit dem ÖFR,,
Nordrhein-Westfalen,Köln,2023-11-02,,MAHNWACHE: Öffent. Rechtl. Rundfunk & freie Presse stärken & erhalten! Kein Platz für Fake News & Manipulation!,,
Nordrhein-Westfalen,Köln,2023-11-03,,"Fahrradschulbus, Anmahnen von sicherer Radinfrastruktur für Schüler*innen",,
Nordrhein-Westfalen,Köln,2023-11-03,,Alterteilzeit im öffentlichen Dienst,,
Nordrhein-Westfalen,Köln,2023-11-03,,Walk des Firedens,,
Nordrhein-Westfalen,Köln,2023-11-03,,Für bessere Fahrradwege,,
Nordrhein-Westfalen,Köln,2023-11-03,,Femizid in Leverkusen,,
Nordrhein-Westfalen,Köln,2023-11-03,,Unterstüzung der Betreibsratsverhandlungen,,
Nordrhein-Westfalen,Köln,2023-11-03,,"Stoppt die Verfolgung von Falun Gong, Stoppt Foter,Mord und Organraub von Falun Gong- Praktizierenden durch die Kommunistische Partei China.Stoppt Transplantationstourismus nach China ,endCCP.",,
Nordrhein-Westfalen,Köln,2023-11-03,,Muezzinruf,,
Nordrhein-Westfalen,Köln,2023-11-04,,GAG Mietenwahnsinn stoppen,,
Nordrhein-Westfalen,Köln,2023-11-04,,Protest gegen Menschenrechtsverletzungen im Iran,,
Nordrhein-Westfalen,Köln,2023-11-04,,"Tierrechte, Veganismus",,
Nordrhein-Westfalen,Köln,2023-11-04,,Christliche Werte in Politik und Gesellschaft,,
Nordrhein-Westfalen,Köln,2023-11-04,,Freilassung kranker politischer Gefangener in der Türkei,,
Nordrhein-Westfalen,Köln,2023-11-04,,Palästina unter Besatzung,,
Nordrhein-Westfalen,Köln,2023-11-04,,Gedenken der Opfer in Palästina und Israel,,
Nordrhein-Westfalen,Köln,2023-11-04,,Freiheit für Abdullah Öcalan,,
Nordrhein-Westfalen,Köln,2023-11-04,,Unterstützung der politisch Gefangenen im Iran und Armita Geravand,,
Nordrhein-Westfalen,Köln,2023-11-04,,Gegen das Gericht Foie Gras (Stopfleber),,
Nordrhein-Westfalen,Köln,2023-11-05,,"Freiheit für A. Öcalan, Frieden in Kurdistan! Ende der Isolationshaft.",,
Nordrhein-Westfalen,Köln,2023-11-05,,Solidarität mit Israel,,
Nordrhein-Westfalen,Köln,2023-11-06,,Nieder mit dem Krieg! Solidarität mit den Kommunistinnen und Kommunisten in Russland und der Ukraine,,
Nordrhein-Westfalen,Köln,2023-11-06,,Stoppt den WHO-Pandemievertrag! Aufarbei-tung der Corona-Maßnahmen! Raus aus der NATO! Frieden schaffen ohne Waffen! Be-zahlbare Lebensmittel- und Energiekosten! Stoppt die Heizungsideologie!,,
Nordrhein-Westfalen,Köln,2023-11-06,,Sexuelle Belästigung von Frauen,,
Nordrhein-Westfalen,Köln,2023-11-07,,"Klimaschutz: Präsentation des ""Klimafieber-Zeitstrahls""",,
Nordrhein-Westfalen,Köln,2023-11-07,,Gegen Militarismus und Krieg,,
Nordrhein-Westfalen,Köln,2023-11-07,,Solidarität mit Klimaaktivist*innen,,
Nordrhein-Westfalen,Köln,2023-11-08,,"Ökumenischer Schweigegang. 
Motto ""Wir trauern um die Opfer des Terrors gegen Israel. Wir stehen an der seite unserer jüdischen Mitbürger*innen!""",,
Nordrhein-Westfalen,Köln,2023-11-08,,Köln bleib(t) sozial! Kostendeckende Finanzierung der Kölner Wohlfahrtsverbände,,
Nordrhein-Westfalen,Köln,2023-11-08,,Köln bleib(t) sozial! Kostendeckende Finanzierung der Kölner Wohlfahrtsverbände,,
Nordrhein-Westfalen,Köln,2023-11-08,,Menschen in politischer Haft in der Türkei und im Iran,,
Nordrhein-Westfalen,Köln,2023-11-08,,Streikdemonstration Tarifrunde der Länder Uniklinik Köln,,
Nordrhein-Westfalen,Köln,2023-11-08,,Unterstützung der Ukraine,,
Nordrhein-Westfalen,Köln,2023-11-08,,Unterstützung der Ukraine,,
Nordrhein-Westfalen,Köln,2023-11-08,,Krieg in der Ukraine,,
Nordrhein-Westfalen,Köln,2023-11-08,,Unbreakable Ukraine: Nachtkundgebung für die Zukunft Europas,,
Nordrhein-Westfalen,Köln,2023-11-09,,Zum Gedenken an Robert Blum,,
Nordrhein-Westfalen,Köln,2023-11-09,,Gedenkveranstaltung zur Reichsprogromnacht,,
Nordrhein-Westfalen,Köln,2023-11-09,,Aktuelle gesellschaftspolitische Themen,,
Nordrhein-Westfalen,Köln,2023-11-09,,Aktion zur Reichsprogromnacht,,
Nordrhein-Westfalen,Köln,2023-11-09,,Wir wollen den runden Tisch mit dem ÖFR,,
Nordrhein-Westfalen,Köln,2023-11-09,,Kundgebung zum Brückenstrompreis,,
Nordrhein-Westfalen,Köln,2023-11-10,,Mahn- und Gedenkveranstaltung Edelweißpiraten,,
Nordrhein-Westfalen,Köln,2023-11-10,,"Ken Saro-Wiwa Memorial anlässlich des 28. Jahrestages der Hinrichtung von 9 nigerianischen Umweltaktivisten, die gegen den Ökozid Shells im Nigerdelta organisierten",,
Nordrhein-Westfalen,Köln,2023-11-10,,Verhandlungen DuMont Druck Köln,,
Nordrhein-Westfalen,Köln,2023-11-11,,Demo gegen Christenverfolgung,,
Nordrhein-Westfalen,Köln,2023-11-11,,Muezzinruf,,
Nordrhein-Westfalen,Köln,2023-11-12,,Wir wollen keinen Krieg in Karabach,,
Nordrhein-Westfalen,Köln,2023-11-12,,Für den Frieden in Gaza,,
Nordrhein-Westfalen,Köln,2023-11-12,,Klare Kante gegen jede Dämonisierung Israels,,
Nordrhein-Westfalen,Köln,2023-11-13,,Kölner Schaustellern wird die Lebensgrundlage genommen,,
Nordrhein-Westfalen,Köln,2023-11-13,,100. Jahrestags des Hamburger Aufstands,,
Nordrhein-Westfalen,Köln,2023-11-15,,Erhalt des Krankenhauses Holweide und der Kinderklinik Amsterdamer Straße,,
Nordrhein-Westfalen,Köln,2023-11-16,,Öffentlich rechtlichen Rundfunk & freie Presse stärken und erhalten! Kein Platz für Fakenews und Manipulation!,,
Nordrhein-Westfalen,Köln,2023-11-16,,Schafft endlich die Obdachlosigkeit ab,,
Nordrhein-Westfalen,Köln,2023-11-16,,Demonstration im Rahmen der Tarifrund für die Länder (TV-L),,
Nordrhein-Westfalen,Köln,2023-11-17,,Jahrestag der Ermordung des neunjährigen Kindes Kian Pirfalk im Iran,,
Nordrhein-Westfalen,Köln,2023-11-18,,10 Jahre Radschnellweg NRW,,
Nordrhein-Westfalen,Köln,2023-11-18,,Christliche Werte in Politik und Gesellschaft,,
Nordrhein-Westfalen,Köln,2023-11-18,,Demo gegen Christenverfolgung,,
Nordrhein-Westfalen,Köln,2023-11-18,,Erhalt des Krankenhauses Holweide und der Kinderklinik Amsterdamer Straße,,
Nordrhein-Westfalen,Köln,2023-11-18,,Frieden für den Nahen Osten; Gegen die einseitige Positionierung der politischen Klasse und unserer Medien im Nahost- Konflikt; Solidarität mit der leidenden palästinensischen Zivilbevölkerung in Gaza.,,
Nordrhein-Westfalen,Köln,2023-11-18,,Demo zum Tans Awareness Day,,
Nordrhein-Westfalen,Köln,2023-11-18,,Solidarität mit Israel! Solidarität mit der Ukraine! Für einen freien Iran!,,
Nordrhein-Westfalen,Köln,2023-11-18,,Leerstand der Russischen Föderation,,
Nordrhein-Westfalen,Köln,2023-11-18,,Präsentation des Klimafieber-Zeitstrahls im öffentlichen Raum,,
Nordrhein-Westfalen,Köln,2023-11-18,,NRW bleib sozial,,
Nordrhein-Westfalen,Köln,2023-11-19,,Demokratie für Belarus,,
Nordrhein-Westfalen,Köln,2023-11-19,,"Friedensdemo: Solidarität mit ALLEN Menschen, die vom Israel - Palästina Krieg betroffen sind (ohne Flaggen)",,
Nordrhein-Westfalen,Köln,2023-11-20,,"Hochschulaktionstag - Schluss mit prekärer Wissenschaft!
Für die Verbesserung der Arbeits- und Studienbedingungen an Hochschulen",,
Nordrhein-Westfalen,Köln,2023-11-20,,Erhalt des Stadnortes des Hölderlin Gymnasiums an der Graf-Adolf-Straße,,
Nordrhein-Westfalen,Köln,2023-11-20,,Gedenktag für Opfer transfeindlicher Gewalt,,
Nordrhein-Westfalen,Köln,2023-11-20,,Trans Day of Remembrance - Gedenktag für trans Personen ,,
Nordrhein-Westfalen,Köln,2023-11-20,,Unterstützung der Ukraine,,
Nordrhein-Westfalen,Köln,2023-11-21,,Die Behandlung von kranken inhaftierten Ihsan Cibelik kann nicht verhindert werden,,
Nordrhein-Westfalen,Köln,2023-11-22,,Tag dgegen Gewalt an Frauen,,
Nordrhein-Westfalen,Köln,2023-11-22,,"Frieden für Palästina, stoppt die Vertreibung, zusammen gegen Repression und Hetze",,
Nordrhein-Westfalen,Köln,2023-11-22,,Streik TV-L Tarifrunde,,
Nordrhein-Westfalen,Köln,2023-11-22,,Klare Kante gegen jede Dämonisierung Israels,,
Nordrhein-Westfalen,Köln,2023-11-23,,Warnstreik Uniklinik Köln Tarifrunde der Länder,,
Nordrhein-Westfalen,Köln,2023-11-23,,Wir wollen den runden Tisch mit dem ÖFR,,
Nordrhein-Westfalen,Köln,2023-11-23,,Spontandemonstration zu Repression gegen italienische Antifaschisten,,
Nordrhein-Westfalen,Köln,2023-11-24,,"Mahnwache für Frieden, Gedenken an die Opfer der akutellen Konflikte im Nahen Osten und Ukriane",,
Nordrhein-Westfalen,Köln,2023-11-24,,Stoppt das Massaker in Gaza - Waffenstillstand jetzt,,
Nordrhein-Westfalen,Köln,2023-11-25,,Wir nehmen uns die Nacht,,
Nordrhein-Westfalen,Köln,2023-11-25,,Gewalt gegen Frauen,,
Nordrhein-Westfalen,Köln,2023-11-25,,Protestaktion gegen die Geschlechter Apartheit des Taliban Regimes in Afghanistan,,
Nordrhein-Westfalen,Köln,2023-11-25,,Aktion gegen Femizide,,
Nordrhein-Westfalen,Köln,2023-11-25,,Holodomor 1932-1933. 90. Jahrestag des Genozids am ukrainischen Volk,,
Nordrhein-Westfalen,Köln,2023-11-25,,Kidical Mass Köln-Mülheim,,
Nordrhein-Westfalen,Köln,2023-11-25,,Die Liebe und die Freiheit,,
Nordrhein-Westfalen,Köln,2023-11-25,,Warnstreik Uniklinik Köln - Tarifrund der Länder,,
Nordrhein-Westfalen,Köln,2023-11-25,,Internationaler Tag zur Beseitigung der Gewalt gegen Frauen,,
Nordrhein-Westfalen,Köln,2023-11-25,,Mahnwache vor Leerstand,,
Nordrhein-Westfalen,Köln,2023-11-26,,"Stop GEAS - für ein Eurpoa, das Brücken baut",,
Nordrhein-Westfalen,Köln,2023-11-26,,"Stop GEAS - für ein Eurpoa, das Brücken baut",,
Nordrhein-Westfalen,Köln,2023-11-26,,"Stop GEAS - für ein Eurpoa, das Brücken baut",,
Nordrhein-Westfalen,Köln,2023-11-26,,"Stop GEAS - für ein Eurpoa, das Brücken baut",,
Nordrhein-Westfalen,Köln,2023-11-26,,Gedenken der Opfer des Erdbebens in Afghanistan,,
Nordrhein-Westfalen,Köln,2023-11-28,,Begrüßung der albanischen Unabhängigkeit,,
Nordrhein-Westfalen,Köln,2023-11-28,,Streik TV-L Tarifrunde,,
Nordrhein-Westfalen,Köln,2023-11-28,,Köln bleib(t) sozial - die Träger der freien Wohlfahrtspfle machen auf die prekäre wirtschaftliche Lage von sozialen Einrichtungen aufmerksam,,
Nordrhein-Westfalen,Köln,2023-11-28,,Finanzierung der Freien Trägerschaften,,
Nordrhein-Westfalen,Köln,2023-11-28,,Köln bleibt sozial,,
Nordrhein-Westfalen,Köln,2023-11-28,,NRW - bleib sozial / Kürzung bei sozialen Einrichtungen,,
Nordrhein-Westfalen,Köln,2023-11-28,,Köln bleibt sozial - Für Kalk steht alles auf dem Spiel,,
Nordrhein-Westfalen,Köln,2023-11-28,,"Aktionstag zum Thema ""Köln bleib(t) sozial! Wir packen an, damit wir nicht einpacken müssen!""",,
Nordrhein-Westfalen,Köln,2023-11-28,,Köln bleib(t) sozial,,
Nordrhein-Westfalen,Köln,2023-11-28,,Köln bleib(t) sozial,,
Nordrhein-Westfalen,Köln,2023-11-28,,Köln bleib(t) sozial,,
Nordrhein-Westfalen,Köln,2023-11-28,,Köln bleib(t) sozial! Protest gegen Kürzungen im sozialen Bereich,,
Nordrhein-Westfalen,Köln,2023-11-28,,Aktionstag zu Köln bleibt sozial,,
Nordrhein-Westfalen,Köln,2023-11-28,,"Köln bleib(t) solzial! Wir packen an, damit wir nicht einpacken müssen - Liga Wohlfahrt Köln Aktionstag zur Demonstration vor dem Deutzer Bahnhof am 29.11.2023",,
Nordrhein-Westfalen,Köln,2023-11-28,,Köln bleib(t) sozial,,
Nordrhein-Westfalen,Köln,2023-11-28,,"Köln bleib(t) sozial. Wir packen an, damit wir nicht einpacken müssen!",,
Nordrhein-Westfalen,Köln,2023-11-28,,"Köln bleibt sozial - für eine transparente, faire sichere Finazierung der freien Träger in Köln",,
Nordrhein-Westfalen,Köln,2023-11-28,,Köln bleibt sozial,,
Nordrhein-Westfalen,Köln,2023-11-28,,Köln bleib(t) sozial,,
Nordrhein-Westfalen,Köln,2023-11-28,,Köln bleibt sozial,,
Nordrhein-Westfalen,Köln,2023-11-28,,Köln bleib(t) sozial,,
Nordrhein-Westfalen,Köln,2023-11-28,,Buchforst bleibt sozial,,
Nordrhein-Westfalen,Köln,2023-11-28,,"Anmahnen der sozialen Misere, ""Köln bleibt sozial"", Aufmerksamkeit wecken für die Rettung sozialer Strukturen",,
Nordrhein-Westfalen,Köln,2023-11-28,,Behandelt uns nicht wie Müll – Köln bleib(t) sozial!“  ,,
Nordrhein-Westfalen,Köln,2023-11-29,,Streikversammlung Tarifrunde der Länder,,
Nordrhein-Westfalen,Köln,2023-11-29,,Köln bleib(t) sozial!,,
Nordrhein-Westfalen,Köln,2023-11-29,,Köln bleib(t) sozial,,
Nordrhein-Westfalen,Köln,2023-11-30,,"Tierrechte, Veganismus",,
Nordrhein-Westfalen,Köln,2023-11-30,,Wir wollen den runden Tisch mit dem ÖFR,,
Nordrhein-Westfalen,Köln,2023-12-01,,Lkw Maut CO2 Steuer,,
Nordrhein-Westfalen,Köln,2023-12-01,,"Fahrradschulbus, Anmahnen von sicherer Radinfrastruktur für Schüler*innen",,
Nordrhein-Westfalen,Köln,2023-12-02,,Solidarität mit der Zivilbevölkerung in Gaza,,
Nordrhein-Westfalen,Köln,2023-12-02,,Gegen Sozialbau und die Klinkschließungen Riehl und Holweide,,
Nordrhein-Westfalen,Köln,2023-12-03,,Give peace a chance! Menschlichkeit und Frieden statt Terror und Krieg,,
Nordrhein-Westfalen,Köln,2023-12-04,,Internationaler Tag für Menschen mit Behinderung,,
Nordrhein-Westfalen,Köln,2023-12-04,,Rettet unsere Kita- Versammlung gegen die Schließeung der Kindertagesstätte Weyertal 113 in Köln-Lindenthaler,,
Nordrhein-Westfalen,Köln,2023-12-06,,Politische Haft in der Türkei und im Iran,,
Nordrhein-Westfalen,Köln,2023-12-06,,"Fahrradbus - Anmahnen von sicherer Radinfrastruktur für Schüler*innen, Schulstraße am Rosenmaar",,
Nordrhein-Westfalen,Köln,2023-12-06,,Schulstraße,,
Nordrhein-Westfalen,Köln,2023-12-06,,Ich möchte mein Aufenthaltsrecht zurück,,
Nordrhein-Westfalen,Köln,2023-12-07,,Schafft endlich die Obdachlosigkeit ab,,
Nordrhein-Westfalen,Köln,2023-12-07,,"Verkehrswende Köln, Ost-West-Achse",,
Nordrhein-Westfalen,Köln,2023-12-07,,"Kundgebung gegen Antisemitismus und Israelfeinglichkeit an
Universitäten, für Solidarität mit den israelischen Opfern und Geiseln.",,
Nordrhein-Westfalen,Köln,2023-12-07,,verdi Warnstreik AOK Rheinland-Hamburg,,
Nordrhein-Westfalen,Köln,2023-12-07,,"Unterstützende Kundgebung zur Ratssitzung – Mahnmal zum Gedenken an die Opfer von Unterdrückung, Rassismus, Gewalt und Menschenrechtsverletzungen",,
Nordrhein-Westfalen,Köln,2023-12-07,,Wir wollen den runden Tisch mit dem ÖFR,,
Nordrhein-Westfalen,Köln,2023-12-08,,Gegen den Ausverkauf des Menschenrechte an das iranische Regime,,
Nordrhein-Westfalen,Köln,2023-12-08,,Demonstration für bessere Fahrradwege,,
Nordrhein-Westfalen,Köln,2023-12-08,,Schutz und Asyl für alle die den Kriegsdienst verweigern,,
Nordrhein-Westfalen,Köln,2023-12-08,,Tarifverhandlungen / Arbeitsentlastung / Aufwertung Schichtdienst / Fachkräftemangel,,
Nordrhein-Westfalen,Köln,2023-12-08,,Gegen Hinrichtungen und Menschenrechtsverletzungen im Iran,,
Nordrhein-Westfalen,Köln,2023-12-08,,Klare Kante gegen rechtsextreme Islamophobie in Köln! ,,
Nordrhein-Westfalen,Köln,2023-12-08,,Muezzinruf,,
Nordrhein-Westfalen,Köln,2023-12-09,,Christliche Werte in Politik und Gesellschaft,,
Nordrhein-Westfalen,Köln,2023-12-09,,VOM COP(28) bis Köln: Klimakiller stoppen,,
Nordrhein-Westfalen,Köln,2023-12-09,,Welttag der Menschenrechte,,
Nordrhein-Westfalen,Köln,2023-12-09,,Globale Umweltkatastrophe hat begonnen - jährlicher Weltklimaaktionstag der Umweltgewerkschaft Köln/Leverkusen,,
Nordrhein-Westfalen,Köln,2023-12-09,,Weihnachten ohne Tierleid,,
Nordrhein-Westfalen,Köln,2023-12-09,,"Klimakrise, leere Versprechen der UN-Klimakonferenz (COP28)",,
Nordrhein-Westfalen,Köln,2023-12-09,,Stoppt den Krieg in Palästina,,
Nordrhein-Westfalen,Köln,2023-12-09,,Menschenrechtsverletzungen in Belutschistan und Iran,,
Nordrhein-Westfalen,Köln,2023-12-09,,Der Blaue Weihnachtsmann stellt sein alternatives Regierungssofortprogramm vor,,
Nordrhein-Westfalen,Köln,2023-12-09,,Gegen Sozialbau und die Klinkschließungen Riehl und Holweide,,
Nordrhein-Westfalen,Köln,2023-12-10,,Frieden in Palästina,,
Nordrhein-Westfalen,Köln,2023-12-10,,Kidical Mass,,
Nordrhein-Westfalen,Köln,2023-12-10,,Solidarität mit Palästina - Kundgebung für die Freiheit,,
Nordrhein-Westfalen,Köln,2023-12-10,,Kidical Mass - Zubringer Ossendorf,,
Nordrhein-Westfalen,Köln,2023-12-10,,Gegen die Achse des Bösen! Solidarität mit Israel! Solidarität mit der Ukraine! Für einen freien Iran!,,
Nordrhein-Westfalen,Köln,2023-12-10,,Freiheit für Werisha Muradi und alle politischen Gefangenen im Iran,,
Nordrhein-Westfalen,Köln,2023-12-10,,Mahnwache: Klare Kante gegen jede Dämonisierung Israels,,
Nordrhein-Westfalen,Köln,2023-12-11,,"Tierrechte, Veganismus",,
Nordrhein-Westfalen,Köln,2023-12-12,,"Gegen Militarismus, Krieg und Sozialabbau",,
Nordrhein-Westfalen,Köln,2023-12-13,,Gegen die Missstände in Mietwohnungen in Choweiler-Mitte und Seeberg,,
Nordrhein-Westfalen,Köln,2023-12-13,,"Stille Mahnwache zum Gedenken an die Frauen und Mädchen, die Opfer der sexualisierten Gewalt der Hamas am 07.10.2023 geworden sind",,
Nordrhein-Westfalen,Köln,2023-12-14,,Mahnwache für den Frieden. Gedenken aller ziviler Opfer der sich verschärfenden Konflikte,,
Nordrhein-Westfalen,Köln,2023-12-14,,Kritik an Ausländerbehörden,,
Nordrhein-Westfalen,Köln,2023-12-14,,Wir wollen den runden Tisch mit dem ÖFR,,
Nordrhein-Westfalen,Köln,2023-12-15,,Fahrradbus: Anmahnen von sicherer Radinfrastruktur für Schüler*innen,,
Nordrhein-Westfalen,Köln,2023-12-15,,Gegen Hinrichtungen im Iran,,
Nordrhein-Westfalen,Köln,2023-12-15,,Stoppt das Massaker in Gaza - Waffenstillstand jetzt,,
Nordrhein-Westfalen,Köln,2023-12-15,,Wo ist Alexej Nawalny,,
Nordrhein-Westfalen,Köln,2023-12-16,,Christlche werte in Politik und Gesellschaft,,
Nordrhein-Westfalen,Köln,2023-12-16,,Pogrom von Maras,,
Nordrhein-Westfalen,Köln,2023-12-16,,Die Liebe und die Freiheit,,
Nordrhein-Westfalen,Köln,2023-12-16,,Versammlung gegen das Gericht Stopfleber (Foie Gras),,
Nordrhein-Westfalen,Köln,2023-12-16,,Mutige Bürger für ein friedliches Deutschland - gegen Fremdenhass und Antisemitismus,,
Nordrhein-Westfalen,Köln,2023-12-16,,Warme Weihnachten für Obdachlose in den leerstehenden Stammheimer GAG-Wohnungen!,,
Nordrhein-Westfalen,Köln,2023-12-17,,Wanderbaumumzug - Mehr Grün und weniger Parkplätze in Kalk,,
Nordrhein-Westfalen,Köln,2023-12-17,,Rettet die Hundefreilauffläche,,
Nordrhein-Westfalen,Köln,2023-12-19,,Öffentlich rechtlichen Rundfunk & freie Presse stärken und erhalten! Kein Platz für Fakenews und Manipulation!,,
Nordrhein-Westfalen,Köln,2023-12-19,,Mietwahnsinn und hohe Nebenkosten,,
Nordrhein-Westfalen,Köln,2023-12-20,,Solidarität mit Betroffenen von Hausdurchsuchungen,,
Nordrhein-Westfalen,Köln,2023-12-21,,Förderung von christlichen Werten,,
Nordrhein-Westfalen,Köln,2023-12-23,,Christlche werte in Politik und Gesellschaft,,
Nordrhein-Westfalen,Köln,2023-12-23,,Demosntration gegen Christenverfolgung,,
Nordrhein-Westfalen,Köln,2023-12-23,,Gedenken an die Opfer in Gaza,,
Nordrhein-Westfalen,Köln,2023-12-23,,Genozid und Ausbeutung in der Demokratischen Republik Kongo,,
Nordrhein-Westfalen,Köln,2023-12-23,,MAHNWACHE: Klare Kante gegen jede Dämonisierung Israels,,
Nordrhein-Westfalen,Köln,2023-12-23,,Warme Weihnachten für Obdachlose in den leerstehenden Stammheimer GAG-Wohnungen!,,
Nordrhein-Westfalen,Köln,2023-12-24,,Stoppt den Krieg im Nahen Osten für Waffenstillstand und Friedensverhandlungen,,
Nordrhein-Westfalen,Köln,2023-12-29,,Für ein christliches Miteinander,,
Nordrhein-Westfalen,Köln,2023-12-30,,Freiheit für alle (politischen Gefangenen),,
Nordrhein-Westfalen,Köln,2023-12-30,,"Tierrechte, Veganismus",,
Nordrhein-Westfalen,Köln,2023-12-30,,Leerstehende GAG-Wohnungen in Köln Stammheim für Obdachlose öffnen!,,
Nordrhein-Westfalen,Köln,2023-12-30,,Wir stehen für den Schutz der Gotteshäuser,,
Nordrhein-Westfalen,Köln,2023-12-31,,Gegen sexualisierte Gewalt und Rassismus,,
Nordrhein-Westfalen,Köln,2023-12-31,,Rechte von Gefangen (freie Ärzt*innen-Wahl) und Silvestergrüße,,
Nordrhein-Westfalen,Wuppertal,2023-01-02,,Genug ist Genug,50.0,
Nordrhein-Westfalen,Wuppertal,2023-01-04,,Lützerath,30.0,
Nordrhein-Westfalen,Wuppertal,2023-01-05,,Lützerath,15.0,
Nordrhein-Westfalen,Wuppertal,2023-01-09,,Gegen Ausreiseverbote,20.0,
Nordrhein-Westfalen,Wuppertal,2023-01-11,,Lützerath lebt! Protest gegen die heute morgen angelaufene Räumung,50.0,
Nordrhein-Westfalen,Wuppertal,2023-01-13,,Presseerklärung,15.0,
