Datum,Von,Bis,Thema,Strasse,Nr,PLZ,Aufzugsstrecke,Teilnehmende (angemeldet),Teilnehmende (tatsächlich)
27.04.2022,18:00,20:00,"""Protest gegen das Urteil gegen den türkischen Kulturförderer Osman Kavala in der Türkei""",Oranienplatz,,10999.0,,100.0,200.0
28.04.2022,08:30,09:30,"""Mahnwache zur Aufklärung rechter Straftaten in Neukölln"" (vom 06.01. bis 29.12.2022 - jeweils Do.)",Tempelhofer Damm,12,12101.0,,5.0,
28.04.2022,09:00,11:30,"""Solidarische Prozessbegleitung""",Roedeliusplatz,1,10365.0,,50.0,25.0
28.04.2022,09:45,10:53,"""Klima verheizen mit Gas und Holz?!#Vattenfail Robin Wood""",An der Michaelbrücke,1,10179.0,,2.0,
28.04.2022,10:00,12:00,"""Die Ukraine braucht Frieden keine Waffen""",Platz des 18. März,,10117.0,,50.0,30.0
28.04.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
28.04.2022,11:30,14:30,"""Die Bedeutung von Bildung für Kinder weltweit""",Friedrich-Ebert-Platz,,10117.0,,35.0,10.0
28.04.2022,13:00,16:00,"""Für Bekämpfung von Pandemien durch Präventionsmaßnahmen""",Friedrichstr.,108,10117.0,,10.0,
28.04.2022,14:00,15:00,"""Postkarten-Aktion Initiative (un) befristet""",Rathausstr.,5,10178.0,,50.0,1.0
28.04.2022,14:00,15:00,"""Gegen die Menschenrechtsverletzungen in der DVRK und für Religionsfreiheit. Auflösung der Konzentrationslager. Reis statt Atom. Für Reise- u. Meinungsfreiheit. Für Menschenrechte"" (vom 21.04. bis 14.07.2022 - jeweils Do.)",Glinkastr.,5,10117.0,,15.0,12.0
28.04.2022,14:40,15:15,"""NEVER AGAIN IS NOW"" ""EUER KRIEG"", ""EURE PANDEMIE"", ""EURE PROFITE""",Friedrich-Ebert-Platz,1,10117.0,,2.0,2.0
28.04.2022,15:00,18:00,"""Die Würde des Menschen ist Unantastbar - von Anfang bis Ende des Lebens.""",,,,Bernhard-Weiß-Str. 6 (AP) - Alexanderstr. - Karl-Liebknecht-Str. - Unter den Linden - Friedrichstr. - Friedrichstr. 108 (am Bundesministerium für Gesundheit) (EP).,100.0,
28.04.2022,15:00,19:00,"""Freiheit für Julian Assange und ein rosa Elefant im Raum!""",,,,"Torstr., U-Bhf Rosenthaler Platz (AK) - Torstr. - Friedrichstr. Reichstagufer - Reichstagufer / Wilhelmstr. (ZK) - Wilhelmstr. - Wilhelmstr. / Unter den Linden, auf Höhe der britischen Botschaft (ZK) - Pariser Platz, Brandenburger Tor (EK)",20.0,4.0
28.04.2022,16:00,18:30,"""Friedliche und freundliche Unterstützung des Nachbarschaftsdialogs. Entgegenwirken von Spaltung und Diskriminierung jeder Art, durch Förderung von friedlicher Kommunikation miteinander, Gleichberechtigung und fundiertem Verständnis für alle Mitmenschen."" (vom 06.01. bis 29.12.2022 - jeweils Do.)",Wilmersdorfer Str.,,10585.0,Goethestr./Wilmersdorfer Str.,19.0,8.0
28.04.2022,16:30,18:00,"""Menschen mit Schildern"" (vom 06.01. bis 30.12.2022 - jeweils Do.)",Paradestr.,,12101.0,,16.0,
28.04.2022,18:00,18:30,"""Umbenennung eines Straßenabschnittes Unter den Linden""",Unter den Linden,63,10117.0,,20.0,14.0
28.04.2022,18:00,21:00,"""Ein Jahr nach dem Ausbruch der sozialen Unruhen in Kolumbien""",Oranienplatz,,10999.0,,150.0,
29.04.2022,06:30,11:30,"""Streikaktion""",Winterfeldtstr.,21,10781.0,,120.0,25.0
29.04.2022,10:00,12:00,"""Klimamahnwache zum Pariser Abkommen Fridays For Future"" (vom 04.02. bis 29.04.2022 - jeweils Fr.)",Platz der Republik,1,10557.0,,12.0,5.0
29.04.2022,10:30,13:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,4.0
29.04.2022,11:00,14:00,"""Soziale Verkehrswende und Unabhängigkeit vom eigenen Auto""",Platz der Republik,,10557.0,,30.0,20.0
29.04.2022,11:15,11:50,"""Protest gegen die Inhaftierung von zwei Journalisten im Irak""",Werderscher Markt,1,10117.0,,5.0,5.0
29.04.2022,14:00,20:00,"""Menschenrechtsverletzungen und Hinrichtungen im Iran stoppen""",Wilmersdorfer Str.,,10627.0,,6.0,3.0
29.04.2022,15:00,17:00,"""Kiezblock-Demo. Die Verkehrssicherheit und damit die Lebensqualität im Wohngebiet rund um den Arnimplatz muss für Familien mit Schulkindern erhöht werden. Den momentane Durchgangsverkehr können wir nicht länger hinnehmen, daher fordern wir die rasche Umsetzung des Kiezblocks und demonstrieren dort indem wir die geforderte Diagonalsperre als Poller verkleideten Menschen darstellen um den Autoverkehr damit effektiv abzuwenden, Autos für 2h von der Kreuzung und dem Kiez fernzuhalten und damit für eine deutlich erhöhte Verkehrssicherheit für zu Fuß Gehende und mit Fahrrad fahrende Menschen zu sorgen.""",Arnimplatz,,10439.0,,50.0,25.0
29.04.2022,15:00,19:00,"""Freiheit für Julian Assange und ein rosa Elefant im Raum!""",,,,"neu: Torstr., U-Bhf Rosenthaler Platz (AK) - Torstr. - Friedrichstr. Reichstagufer - Reichstagufer / Wilhelmstr. (ZK) - Wilhelmstr. - Dorotheenstr. – Ebertstr. – Platz des 18. März (EK) alt: Torstr., U-Bhf Rosenthaler Platz (AK) - Torstr. - Friedrichstr. Reichstagufer - Reichstagufer / Wilhelmstr. (ZK) - Wilhelmstr. - Wilhelmstr. / Unter den Linden, auf Höhe der britischen Botschaft (ZK) - Pariser Platz, Brandenburger Tor (EK)",20.0,2.0
29.04.2022,17:00,23:00,"""Wir, die FREIEN GEISTER, fahren für unsere Kinder und gegen die Spaltung unserer Gesellschaft. Wir lassen uns nicht spalten. Zusammenhalt und Gleichberechtigung für ALLE! / Jung und Alt, Groß und Klein, KEINE G - Regeln, für ALLE. Wir sind Menschen aus der Mitte unserer Bevölkerung. Das ist für unsere Kinder, sie sollen nicht in Ketten leben, ohne Angst und ohne Tränen. Meinungsfreiheit und Diskurs um die Bevölkerung zu einen. Wir informieren die Bevölkerung über Daten, Zahlen und Fakten sowie die Entwicklungen und Auswirkungen der Corona-Maßnahmen und decken Hintergründe im Zusammenhang mit dem Infektionsschutzgesetz auf. Ein klares Nein zur Impfpflicht.""",,,,"Neu nach Kooperation: Am Lustgarten (AK direkt vor Haupteingang Dom) - Schloßplatz - Schloßbrücke - Unter den Linden - Friedrichstr. - Weidendammbrücke - Friedrichstr. (ZK Laukw steht direkt vor Haupteingang Friedrichstadtpalast, Korso dahinter) - Friedrichstr. - Oranienburger Str. - Monbijouplatz - Burgstr. - Anna-Louisa-Karsch-Str. - An der Spandauer Brücke - Rosenthaler Str. - Neue Schönhauser Str. - Münzstr. - Memhardstr. - Karl-Liebknecht-Str. - Spandauer Str. - Rathausstr. (ZK Laukw steht vor Rathausbrücke, Korso dahinter) - Rathausbrücke - Schloßplatz - Werderscher Markt - Französische Str. - Friedrichstr. (ZK Laukw steht Friedrichstr., an der Ecke. Korso bleibt in der Französischen Str.) - Friedrichstr. - Unter den Linden (EP, EK Korso in der Friedrichstr.) Alt: Am Lustgarten (AK direkt vor Haupteingang Dom) - Schloßplatz - Schloßbrücke - Unter den Linden - Friedrichstr. - Weidendammbrücke - Friedrichstr. (ZK Laukw steht direkt vor Haupteingang Friedrichstadtpalast, Korso dahinter) - Friedrichstr. - Oranienburger Str. - Monbijouplatz - Burgstr. - Anna-Louisa-Karsch-Str. - An der Spandauer Brücke - Rosenthaler Str. - Neue Schönhauser Str. - Münzstr. - Memhardstr. - Karl-Liebknecht-Str. - Spandauer Str. - Rathausstr. (ZK Laukw steht vor Rathausbrücke, Korso dahinter) - Rathausbrücke - Schloßplatz - Werderscher Markt - Französische Str. - Friedrichstr. (ZK Laukw steht Friedrichstr., an der Ecke. Korso bleibt in der Französischen Str.) - Friedrichstr. - Unter den Linden - Pariser Platz (EK Laukw steht am Anfang Pariser Platz, links. Korso steht Pariser Platz rechtsseitig.)",70.0,30.0
29.04.2022,19:00,20:00,"""Gemeinsames Singen für Frieden in der Ukraine und auf der Welt""",Unter den Linden,63,10117.0,,20.0,15.0
29.04.2022,19:00,20:15,"""Gegen Folter und Verfolgung in Kasachstan""",Herbert-von-Karajan-Str.,1,10785.0,,5.0,3.0
29.04.2022,19:30,21:30,"""Mahnwache mit Kerzenanzündung für die Opfer des Terroranschlags auf die Schule in Kabul Afghanistan.""",Alexanderplatz,1,10178.0,,100.0,100.0
30.04.2022,12:00,14:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,2.0
30.04.2022,12:00,15:00,"""Für ein Europa ohne Tierversuche""",Wilmersdorfer Str.,117,10627.0,,20.0,13.0
30.04.2022,12:40,16:30,"""Reduktion des Ölverbrauchs im Verkehrssektor aufgrund der Klimakrise und des Krieges in der Ukraine. Forderung nach Verbrennerausstieg, Verbesserung des ÖPNV Angebots und der Beendigung der Planung des 17. Bauabschnitts der Autobahn A100.""",,,,Neu (Stand 19.04.22) Heidestr./Jean-Monnet-Str. - Invalidenstr. – Hessische Str. – Hannoversche Str. – Torstr. – Schönhauer Allee– Sredzkistr. - Hagenauer Str. - (ZK 1) – Hagenauer Str. - Danziger Str. – Prenzlauer Allee - Prenzlauer Allee/Fröbelstr. (ZK 2) - Prenzlauer Allee - Wichertstr. - Gudvanger Str. – Gudvanger Str./Humannplatz (EK),200.0,65.0
30.04.2022,12:45,13:45,"""Eine friedliche Kundgebung gegen die Menschenrechtsverletzung der kommunistischen Regierung in Vietnam""",Elsenstr.,3,12435.0,,100.0,60.0
30.04.2022,13:00,20:00,"""Wiederaufbau des Palasts der Republik""",Schloßplatz,,10178.0,,5.0,1.0
30.04.2022,13:00,20:30,"""Stirbt der Schäfer, Stirbt die Landwirtschaft, Stirbt das Land""",,,,Karl-Liebknecht-Str. - Karl-Liebknecht-Brücke - Schloßbrücke - Unter den Linden - Pariser Platz,500.0,
30.04.2022,14:00,17:30,"""Kein US-Krieg gegen Venezuela USA Unblock Venezuela USA Unblock Kuba Gegen Intervention und Blockade, Schluss mit der Kriegstreiberei Kein Krieg vom deutschen Boden, keine Waffenlieferungen, keine Kriegsbeteiligung Hände weg vom Donbass Save Donbass People Solidarität mit Sandinistischen Revolution Solidarität mit den fortschrittlichen Menschen in Chile, Peru und allen anderen Ländern Lateinamerikas Frente Nacional por la Democracia y la Gobernabilidad Berlin"" (vom 12.03. bis 28.05.2022 - jeweils Sa.)",Pariser Platz,2,10117.0,,50.0,
30.04.2022,14:00,18:00,"""Right for Existence: Mariupol 22""",Platz der Republik,,10557.0,,500.0,
30.04.2022,14:00,19:00,"""Freiheit für Julian Assange und ein rosa Elefant im Raum!""",,,,"Rosa-Luxemburg-Platz (AK) - Linienstraße - Weydingerstraße - Kleine Alexanderstraße - Hirtenstraße - Alexanderplatz , an der Weltzeituhr (ZK) - Karl-Liebknecht-Str./ Dircksenstraße - An der Spandauer Brücke - Hackescher Markt (ZK) - An der Spandauer Brücke - Rosenthaler Str. - Neue Schönhauser Str. - Münzstr. - Rosa-Luxemburg-Str. - Rosa-Luxemburg-Platz (EK)",20.0,4.0
30.04.2022,14:00,20:00,"""Menschenrechtsverletzungen und Hinrichtungen im Iran stoppen""",Wilmersdorfer Str.,,10627.0,,6.0,3.0
30.04.2022,14:15,15:30,"""Eine friedliche Kundgebung gegen die Menschenrechtsverletzung der kommunistischen Regierung in Vietnam""",Pariser Platz,1,10117.0,,100.0,
30.04.2022,14:30,19:00,"""Von der Krise zur Enteignung - Die Reichen sollen Zahlen""",,,,Elise-und-Otto-Hampel-Platz - Müllerstr. - Schulstr. - Nauener Platz - Reinickendorfer Str. - Osloer Str. - Schwedenstr. - Badstr. - Brunnenstr. - Brunnenstr. vor Einmündung Ramlerstr.,2000.0,
30.04.2022,15:00,16:00,"""Freiheit für Ali Osman Köse""",Oranienplatz,,10999.0,,10.0,6.0
30.04.2022,15:00,17:00,"""Heimat und Weltfrieden"" (vom 08.01. bis 31.12.2022 - jeweils Sa.)",Platz der Republik,1,10557.0,,20.0,
30.04.2022,15:00,23:59,"""32 Jahre Gentrifizierung, Widerstand, selbstbestimmtes Leben und ganz viel Scheiß, Wir bleiben alle!""",Rigaer Str.,,10247.0,,300.0,
30.04.2022,15:30,18:00,"""Anlässlich des 1. Mai´s und seiner Bedeutung als internationaler Tag der Arbeiter*innen und ihrer Kämpfe für soziale Gerechtigkeit mobilisiert das Theater X zu einer Demonstration und Straßenintervention im Kiez, auf der politisch-künstlerische Beiträge einzelner Ensembles gezeigt werden. Den Rahmen gibt ein eigens verfasstes politisches Statement zum Ukraine-Konflikt, aus dem Ausschnitte gelesen werden.""",,,,Wiclefplatz - Wiclefstr. - Waldstr. - Oldenburger Str. - Emdener Str. - Bremer Str. - Bredowstr. - Wilhelmshavener Str. - Turmstr. - Mathilde-Jacob-Platz (ZK) - Turmstr. - Beusselstr. - Wiclefstr. - Wiclefplatz,40.0,
30.04.2022,16:00,17:30,"""85. Jahrestag des Luftangriffs auf die Stadt Guernica Gedenken an die Opfer, Blumenniederlegung, Begrüßung, Gedicht und Musikstück""",Breisgauer Str.,,14129.0,,30.0,43.0
30.04.2022,16:00,20:00,"""Polizeiwache am Kotti""",Adalbertstr.,2,10999.0,,100.0,
30.04.2022,17:00,19:00,"""Das Wort zum letzten Sonntag - Alleinerziehende organisieren sich -""",Alexanderplatz,,10178.0,,20.0,
30.04.2022,17:00,20:00,"""Demonstration gegen den neu gewählten Landesvorstand von Berlin der Partei Die PARTEI""",,,,Rosa-Luxemburg-Str. 30 (AP Kino Babylon) – Hirtenstr. – Karl-Liebknecht-Str. – Alexanderstr. – Höhe Straßenbahngleise auf den Alexanderplatz – EP am Brunnen der Völkerfreundschaft,70.0,30.0
30.04.2022,20:00,23:59,"""Take Back the night Demo FLINT*only""",,,,Mauerpark - Oderberger Str. - Kastanienallee - Schwedter Str. - Rheinsberger Str. - Brunnenstr. - Linienstr. - Gormannstr. - Torstr. - Alte Schönhauser Str. - Münzstr. - Memhardtstr. - Alexanderstr. - Otto-Braun-Straße 70-72 (am Haus der Statistik),600.0,
01.05.2022,09:00,12:00,"""1. Mai - Tag der Arbeit - Fahrradkorso + Skating-Demo""",,,,+++NEU+++ Alexanderstr. (AK) - Karl-Marx-Allee - Lichtenberger Str. - Holzmarktstr. - Bethaniendamm - Engeldamm - Michaelkirchplatz - Annenstr. - Heinrich-Heine- Str. - Moritzplatz (ZK) - Oranienstr. - Lindenstr. - Lindenstr./ Alte Jakobstraße (ZK) - Lindenstr. - Gitschiner Str. - Hallesches Ufer - Wilhelmstr. - Stresemannstr. - Potsdamer Platz - Ebertstr. - Platz des 18. März (EK) +++ALT+++ Alexanderstr. (AK) - Karl-Marx-Allee - Lichtenberger Str. - Holzmarktstr. - Bethaniendamm - Engeldamm - Michaelkirchplatz - Annenstr. - Heinrich-Heine- Str. - Moritzplatz - Oranienstr. - Lindenstr. - Gitschiner Str. - Hallesches Ufer - Reichpietschufer - Potsdamer Sr. - Ebertstr.- Platz des 18. März (EK),300.0,
01.05.2022,09:00,12:00,"""1. Mai - Tag der Arbeit - Traditionelle Demo""",,,,+++NEU+++ Alexanderstr. (AK) - Karl-Liebknecht-Str. - Schloßplatz - Unter den Linden - Friedrichstr. - Reinhardtstr. - Luisenstr. - Dorotheenstr. - Ebertstr. - Platz des 18. März +++ALT+++ Alexanderstr. (AK) - Karl-Liebknecht-Str. -Spandauer Str. - Mühlendamm Gertraudenstr. - Spittelmarkt - Leipziger Str. - Leipziger Platz - Ebertstr. - Platz des 18. März (EK),10000.0,
01.05.2022,09:00,12:00,"""1. Mai - Tag der Arbeit - Motorradkorso""",,,,+++NEU+++ Alexanderstr. (AK) - Otto-Braun-Str. - Mollstr. - Torstr. - Brunnenstr. - Badstr. - Prinzenallee - Osloer Str. - Bornholmer Str. - Wisbyer Str. - Ostseestr. - Michelangelostr. - Kniprodestr. - Danziger Str. - Petersburger Str. - Bersarinplatz - Petersburger Str. - Warschauer Str. - Oberbaumbrücke - Oberbaumstr. - Skalitzer Str. - Kottbusser Tor - Kottbusser Damm - Lachmannstr. - Dieffenbachstr. - Graefestr. - Hasenheide - Südstern - Gneisenaustr. - Mehringdamm - Dudenstr. - Kolonnenstr. - Hauptstr. - Innsbrucker Platz - Wexstr. - Bundesplatz - Bundesallee - Badensche Str. - Berliner Str. - Brandenburgische Str. - Fehrbelliner Platz - Brandenburgische Str. - Lewishamstr. - Kaiser-Friedrich-Str. - Bismarckstr. - Leibnitzstr. - Cauerstr. - Dovebrücke - Helmholtzstr. - Gotzkowskybrücke - Levetzowstr. - Hansabrücke - Altonaer Str. - Großer Stern - Str. des 17. Juni – Str. des 17. Juni/Yitzhak-Rabin-Str. - Platz des 18. März +++ALT+++ Alexanderstr. (AK) - Otto-Braun-Str. - Mollstr. - Torstr. - Brunnenstr. - Badstr. - Prinzenallee - Osloer Str. - Bornholmer Str. - Wisbyer Str. - Ostseestr. - Michelangelostr. - Kniprodestr. - Danziger Str. - Petersburger Str. - Bersarinplatz - Petersburger Str. - Warschauer Str. - Oberbaumbrücke - Oberbaumstr. - Skalitzer Str. - Kottbusser Tor - Kottbusser Damm - Hermannplatz - Hasenheide - Südstern - Gneisenaustr. - Mehringdamm - Dudenstr. - Kolonnenstr. - Hauptstr. - Innsbrucker Platz - Wexstr. - Bundesplatz - Bundesallee - Badensche Str. - Berliner Str. - Brandenburgische Str. - Fehrbelliner Platz - Brandenburgische Str. - Lewishamstr. - Kaiser-Friedrich-Str. - Bismarckstr. - Leibnitzstr. - Cauerstr. - Dovebrücke - Helmholtzstr. - Gotzkowskybrücke - Levetzowstr. - Hansabrücke - Altonaer Str. - Großer Stern - Str. des 17. Juni – Str. des 17. Juni/Yitzhak-Rabin-Str. - Platz des 18. März,200.0,
01.05.2022,10:00,11:00,"""Ehrenmahnwache vor dem sowjetischen Ehrenmal in Berlin-Tiergarten""",Straße des 17. Juni,,10557.0,,6.0,
01.05.2022,10:00,16:00,"""1. Mai - Tag der Arbeit - Kundgebung""",Platz des 18. März,,10117.0,,15000.0,
01.05.2022,10:00,17:30,"""Die Grunewalder:innen abholen - Die Umverteilung auf die Kette kriegen""",,,,Fahrradsternfahrt A) Route Zubringer Wedding Badstr. Richtung Badstraßenbrücke – Badstr. – Brunnenstr. – Rosenthaler Platz - Torstraße -Alte-Schönhauser Str. – Münzstr. – Memhardstr - Karl-Liebknecht-Str. - Spandauer Str. - Berliner Rathaus B) Route Zubringer Friedrichshain Laskerstr. Ecke Markgrafendamm – Markgrafendamm – Crinthstr. – Bossestr. – Persiusstr. – Corinthstr. – Modersohnstr. – Modersohnbrücke – Gärtnerstr. – Wühlischstr. – Kopernikusstr. – Warschauer Str. – Frankfurter Tor – Karl-Marx-Allee – Strausberger Platz - Karl-Marx Str. - Karl-Liebknecht-Str. - Spandauer Str. - Berliner Rathaus C) Route Zubringer Neukölln Hohenstaufenplatz - Kottbusser Damm - Kottbusser Tor – Adalbertstr. – Oranienstr. – Moritzplatz - Heinrich-Heine-Str. – Brückenstr. – Alexanderstr. – Grunerstr. - Karl-Marx-Allee - Karl-Liebknecht-Str. - Spandauer Str. - Berliner Rathaus D) Kundgebung Berliner Rathaus Platz am Neptunbrunnen E) Route Fahrradkorso Platz am Neptunbrunnen – Spandauer Str. – Leipziger Str. – Leipziger Platz – Potsdamer Platz – Potsdamer Str. – Bülowstr. – Kleiststr. – Wittenbergplatz Tauentzienstr. – Kurfürstendamm – Rathenauplatz – Hubertusallee – Bismarckplatz – Bismarckallee – Johannaplatz – Ringstr. – Bismarckallee – Königsallee – Hagenplatz – Hagenstr. – Teplitzer Str. – Hohenzollerndamm – A 100 Auffahrt Hohenzollerndamm - A100 - A 100 Abfahrt Oberlandstr. - Oberlandstr. – Silbersteinstr. - Karl-Marx-Str. - Kreuzung Webellinstr. ------------------------- Fahrradsternfahrt (alt) A) Route Zubringer Wedding Badstr. Ecke Böttgerstr. – Badstr. – Brunnenstr. – Rosenthaler Platz – Rosenthaler Str. – Weinmeisterstr. – Münzstr. – Karl-Liebknecht-Str. – Spandauer Str. – Berliner Rathaus B) Route Zubringer Friedrichshain Laskerstr. Ecke Markgrafendamm – Markgrafendamm – Crinthstr. – Bossestr. – Persiusstr. – Corinthstr. – Modersohnstr. – Modersohnbrücke – Gärtnerstr. – Wühlischstr. – Kopernikusstr. – Warschauer Str. – Frankfurter Tor – Karl-Marx-Allee – Straußberger Platz Grunerstr. – Jüdenstr. – Berliner Rathaus C) Route Zubringer Neukölln Hermannplatz – Kottbusser Damm – Kottbusser Brücke – Kottbusser Str. – Kottbusser Tor – Adalbertstr. – Oranienstr. – Axel-Springer-Str. – Leipziger Str. – Spandauer Str. – Berliner Rathaus D) Kundgebung Berliner Rathaus Platz am Neptunbrunnen E) Route Fahrradkorso Platz am Neptunbrunnen – Spandauer Str. – Leipziger Str. – Leipziger Platz – Potsdamer Platz – Potsdamer Str. – Bülowstr. – Kleiststr. – Wittenbergplatz Tauentzienstr. – Kurfürstendamm – Rathenauplatz – Hubertusallee – Bismarckplatz – Bismrackallee – Johannaplatz – Ringstr. – Bismarckallee – Königsallee – Hagenplatz – Hagenstr. – Teplitzer Str. – Hohenzollerndamm – A100 – Britzer Damm – Hermannstr. – Hermannplatz - Kottbusser Damm - Kottbusser Tor,4000.0,
01.05.2022,10:00,17:30,"""Die Grunewalder:innen abholen - Die Umverteilung auf die Kette kriegen""",Johannaplatz,1,14193.0,,500.0,
01.05.2022,11:00,12:30,"""Gutes Programm braucht gute Arbeitsbedingungen! Demo von festen und freien Mitarbeiter*innen beim rbb für guten Journalismus und Bestandschutz, gegen Arbeitsverdichtung.""",Masurenallee,8,14057.0,,350.0,100.0
01.05.2022,12:00,14:00,"""Stoppt die Verfolgung von FALUN DAFA / FALUN GONG Praktizierenden in China. Beendet die Diktatur der Kommunistischen Partei."" (vom 01.01. bis 31.12.2022 - jeweils Mo.,Di.,Mi.,Do.,Fr.,Sa.,So.)",Jannowitzbrücke,,10179.0,,10.0,3.0
01.05.2022,12:00,15:00,"""Fahrradtour für ein solidarisches Marzahn-Hellersdorf""",,,,AP: Cecilienplatz Liliy-Braun-Straße > re. Am Baltenring > re. Grottkauer Straße > li. Glauchauer Straße > re. Nossener Straße > li. Riesaer Straße > geradeaus Stendaler Straße > li. Zossener Straße > li. Landsberger Allee > li. Allee der Kosmonauten > re. Blenheimstraße > li. Alt-Marzahn Zwischenstopp in Alt-Marzahn vor dem Bezirksmuse-um Alt-Marzahn zurück > Blenheimstraße > li. Allee der Kosmonauten > geradeaus Raoul-Wallenberg-Straße > re. Lea-Grundig-Straße > re. Mehrower Allee > li. Blumberger Damm > re. Kemberger Straße > li. Have-mannstraße EP: Barnimplatz,50.0,60.0
